miliseg,AcX,AcY,AcZ
43300.0,6.42,-6.64,3.62
43320.0,7.01,-6.09,3.8
43340.0,7.91,-6.08,3.46
43360.0,7.75,-6.11,3.82
43380.0,7.3,-6.23,3.8
43400.0,6.85,-6.42,3.74
43420.0,6.97,-6.17,3.89
43440.0,7.26,-5.96,3.61
43460.0,7.52,-6.45,3.35
43480.0,7.24,-7.43,3.22
43500.0,6.37,-8.03,4.15
43520.0,5.86,-8.61,4.69
43540.0,7.38,-6.47,3.11
43560.0,8.17,-4.34,2.41
43580.0,7.79,-4.83,3.47
43600.0,6.76,-6.34,4.37
43620.0,6.95,-6.69,4.21
43640.0,7.38,-5.31,3.08
43660.0,7.85,-5.39,2.4
43680.0,7.52,-6.53,2.99
43700.0,6.89,-6.69,3.93
43720.0,7.41,-6.51,4.09
43740.0,7.6,-5.65,3.15
43760.0,8.08,-5.83,3.19
43780.0,7.81,-5.26,3.61
43800.0,7.63,-5.48,3.72
43820.0,7.41,-6.19,3.59
43840.0,7.41,-6.22,3.53
43860.0,7.7,-5.9,3.53
43880.0,7.84,-5.97,3.19
43900.0,7.57,-5.97,2.97
43920.0,7.43,-6.11,3.51
43940.0,7.89,-5.94,3.56
43960.0,8.2,-5.11,2.81
43980.0,7.62,-5.31,2.94
44000.0,7.51,-6.31,3.71
44020.0,7.75,-5.97,3.73
44040.0,7.65,-5.51,3.5
44060.0,7.62,-6.02,3.55
44080.0,7.56,-6.3,3.26
44100.0,7.75,-5.36,2.9
44120.0,7.73,-5.69,3.18
44140.0,7.79,-6.22,3.5
44160.0,7.75,-5.69,3.26
44180.0,7.62,-5.41,3.32
44200.0,7.62,-5.8,3.92
44220.0,7.65,-5.85,3.86
44240.0,7.76,-5.83,3.17
44260.0,7.72,-6.17,3.01
44280.0,7.69,-5.84,3.08
44300.0,7.65,-5.68,3.51
44320.0,7.66,-5.71,3.66
44340.0,7.66,-5.72,4.03
44360.0,7.71,-5.85,2.95
44380.0,7.73,-6.14,2.84
44400.0,7.7,-6.11,3.04
44420.0,7.61,-5.56,3.41
44440.0,7.59,-5.52,4.1
44460.0,7.59,-5.65,3.87
44480.0,7.68,-5.94,3.22
44500.0,7.72,-6.02,2.92
44520.0,7.64,-5.88,3.39
44540.0,7.66,-6.1,3.21
44560.0,7.69,-5.69,3.38
44580.0,7.63,-5.85,3.63
44600.0,7.61,-5.72,3.62
44620.0,7.65,-5.99,3.39
44640.0,7.71,-5.93,2.93
44660.0,7.64,-5.96,3.22
44680.0,7.62,-6.04,3.51
44700.0,7.62,-5.95,3.37
44720.0,7.69,-5.99,3.12
44740.0,7.64,-6.09,3.48
44760.0,7.61,-5.78,3.54
44780.0,7.68,-5.8,3.17
44800.0,7.62,-5.82,3.42
44820.0,7.65,-5.87,3.33
44840.0,7.67,-6.05,3.17
44860.0,7.79,-6.18,3.13
44880.0,7.57,-5.69,3.28
44900.0,7.58,-5.9,3.42
44920.0,7.63,-5.87,3.56
44940.0,7.68,-5.73,3.53
44960.0,7.72,-5.97,3.33
44980.0,7.6,-5.71,3.4
45000.0,7.64,-5.95,3.21
45020.0,7.71,-5.96,3.2
45040.0,7.71,-5.98,3.41
45060.0,7.68,-5.95,3.32
45080.0,7.76,-6.01,3.19
45100.0,7.71,-5.62,3.12
45120.0,7.68,-5.59,3.42
45140.0,7.65,-6.01,3.72
45160.0,7.65,-5.72,3.53
45180.0,7.61,-5.84,3.37
45200.0,7.67,-5.9,3.51
45220.0,7.72,-5.99,3.66
45240.0,7.73,-5.65,3.41
45260.0,7.63,-5.77,3.32
45280.0,7.57,-5.87,3.56
45300.0,7.7,-5.88,3.71
45320.0,7.76,-5.71,3.45
45340.0,7.71,-5.72,3.57
45360.0,7.62,-5.94,3.44
45380.0,7.56,-5.93,3.6
45400.0,7.59,-5.65,3.89
45420.0,7.66,-5.64,3.85
45440.0,7.69,-5.45,3.63
45460.0,7.7,-5.9,3.84
45480.0,7.57,-5.98,3.54
45500.0,7.58,-5.84,3.29
45520.0,7.62,-5.94,3.63
45540.0,7.65,-5.81,3.62
45560.0,7.68,-5.59,3.51
45580.0,7.73,-5.83,3.65
45600.0,7.62,-5.5,3.95
45620.0,7.56,-5.66,4.14
45640.0,7.61,-5.73,4.16
45660.0,7.63,-5.57,3.87
45680.0,7.67,-5.64,3.39
45700.0,7.64,-5.83,3.3
45720.0,7.61,-5.93,3.87
45740.0,7.63,-5.78,3.98
45760.0,7.6,-5.84,3.79
45780.0,7.64,-5.75,3.54
45800.0,7.55,-5.68,3.6
45820.0,7.58,-5.51,3.86
45840.0,7.66,-5.72,3.89
45860.0,7.74,-5.76,3.68
45880.0,7.64,-5.76,3.77
45900.0,7.54,-5.73,3.69
45920.0,7.6,-5.96,3.85
45940.0,7.73,-5.85,3.63
45960.0,7.73,-5.7,3.64
45980.0,7.55,-5.37,3.8
46000.0,7.5,-5.7,3.98
46020.0,7.53,-5.82,4.02
46040.0,7.6,-5.98,3.86
46060.0,7.77,-5.82,3.26
46080.0,7.78,-5.85,3.38
46100.0,7.55,-5.42,3.91
46120.0,7.51,-5.41,4.38
46140.0,7.54,-5.77,4.24
46160.0,7.65,-5.7,3.75
46180.0,7.59,-5.69,3.67
46200.0,7.69,-6.11,3.28
46220.0,7.54,-5.98,3.91
46240.0,7.65,-5.75,3.91
46260.0,7.65,-5.4,3.79
46280.0,7.61,-5.58,3.95
46300.0,7.59,-5.72,4.08
46320.0,7.48,-5.68,4.21
46340.0,7.61,-5.81,4.0
46360.0,7.69,-5.66,3.34
46380.0,7.71,-5.66,3.38
46400.0,7.54,-5.64,3.98
46420.0,7.51,-5.76,4.41
46440.0,7.57,-5.94,4.21
46460.0,7.63,-5.63,3.51
46480.0,7.72,-5.87,3.1
46500.0,7.62,-5.75,3.75
46520.0,7.53,-5.53,4.28
46540.0,7.58,-5.66,4.16
46560.0,7.62,-6.09,3.57
46580.0,7.51,-5.67,3.62
46600.0,7.52,-5.55,4.61
46620.0,7.55,-5.82,3.69
46640.0,7.63,-5.69,3.65
46660.0,7.68,-5.89,3.36
46680.0,7.55,-5.72,3.99
46700.0,7.47,-5.36,4.67
46720.0,7.49,-5.68,4.36
46740.0,7.52,-5.86,3.9
46760.0,7.54,-5.7,3.44
46780.0,7.64,-6.0,3.47
46800.0,7.56,-6.09,4.03
46820.0,7.52,-5.51,4.01
46840.0,7.47,-5.54,3.87
46860.0,7.48,-6.07,4.15
46880.0,7.59,-5.88,3.94
46900.0,7.55,-5.78,3.6
46920.0,7.6,-5.77,3.55
46940.0,7.54,-5.8,4.18
46960.0,7.46,-5.72,4.13
46980.0,7.52,-5.8,3.8
47000.0,7.59,-6.0,3.79
47020.0,7.51,-5.73,3.96
47040.0,7.41,-5.54,4.11
47060.0,7.48,-5.74,3.93
47080.0,7.45,-6.03,4.02
47100.0,7.53,-5.93,3.47
47120.0,7.5,-5.92,4.1
47140.0,7.44,-5.64,4.02
47160.0,7.41,-5.65,4.1
47180.0,7.48,-5.89,3.9
47200.0,7.58,-6.21,3.37
47220.0,7.5,-6.04,3.87
47240.0,7.41,-5.59,4.27
47260.0,7.41,-5.77,4.1
47280.0,7.4,-5.77,4.24
47300.0,7.55,-5.95,3.48
47320.0,7.58,-6.15,3.36
47340.0,7.52,-6.17,3.38
47360.0,7.48,-5.88,3.75
47380.0,7.42,-5.85,3.93
47400.0,7.55,-6.07,3.95
47420.0,7.44,-5.95,4.09
47440.0,7.47,-5.88,3.71
47460.0,7.42,-5.64,3.85
47480.0,7.48,-5.83,3.93
47500.0,7.53,-5.93,3.7
47520.0,7.55,-5.97,3.54
47540.0,7.49,-5.79,3.9
47560.0,7.45,-5.65,4.27
47580.0,7.4,-6.05,4.08
47600.0,7.43,-5.89,3.91
47620.0,7.5,-5.66,3.83
47640.0,7.51,-5.98,3.82
47660.0,7.49,-5.77,3.68
47680.0,7.48,-5.83,3.93
47700.0,7.48,-5.97,3.94
47720.0,7.31,-5.52,4.02
47740.0,7.49,-6.03,4.01
47760.0,7.5,-6.13,3.92
47780.0,7.46,-5.55,3.96
47800.0,7.39,-5.78,4.12
47820.0,7.46,-6.07,4.21
47840.0,7.48,-5.86,3.84
47860.0,7.42,-5.82,3.75
47880.0,7.51,-5.92,3.79
47900.0,7.46,-5.72,4.01
47920.0,7.4,-5.68,4.12
47940.0,7.43,-5.8,4.26
47960.0,7.46,-5.92,4.16
47980.0,7.5,-6.02,3.94
48000.0,7.39,-5.72,3.8
48020.0,7.41,-5.84,3.98
48040.0,7.51,-5.94,3.93
48060.0,7.37,-5.85,4.07
48080.0,7.37,-5.57,4.2
48100.0,7.44,-6.0,4.13
48120.0,7.58,-6.06,3.9
48140.0,7.44,-5.72,3.91
48160.0,7.36,-5.63,3.9
48180.0,7.36,-5.82,4.21
48200.0,7.41,-6.16,4.25
48220.0,7.57,-5.98,3.69
48240.0,7.45,-5.82,3.67
48260.0,7.31,-5.47,4.12
48280.0,7.3,-5.75,4.33
48300.0,7.32,-6.0,4.58
48320.0,7.35,-5.91,4.13
48340.0,7.47,-5.85,3.78
48360.0,7.42,-5.95,4.06
48380.0,7.38,-5.77,4.22
48400.0,7.35,-5.76,3.86
48420.0,7.41,-5.69,4.24
48440.0,7.43,-5.86,4.25
48460.0,7.47,-6.08,3.86
48480.0,7.47,-5.77,3.76
48500.0,7.3,-5.7,4.48
48520.0,7.29,-5.95,4.98
48540.0,7.36,-6.14,4.33
48560.0,7.51,-5.6,3.12
48580.0,7.47,-5.59,3.52
48600.0,7.35,-5.61,4.64
48620.0,7.29,-5.77,5.01
48640.0,7.33,-6.08,4.15
48660.0,7.39,-5.8,3.75
48680.0,7.35,-5.9,3.68
48700.0,7.42,-5.94,3.89
48720.0,7.37,-5.88,4.54
48740.0,7.31,-5.56,4.74
48760.0,7.31,-5.76,4.22
48780.0,7.35,-6.1,3.67
48800.0,7.31,-5.9,4.32
48820.0,7.29,-5.85,4.58
48840.0,7.32,-5.82,4.42
48860.0,7.33,-5.49,4.43
48880.0,7.37,-5.98,3.98
48900.0,7.4,-6.17,3.55
48920.0,7.39,-5.73,3.8
48940.0,7.33,-5.93,4.16
48960.0,7.31,-5.89,4.38
48980.0,7.32,-5.86,4.33
49000.0,7.26,-5.83,3.68
49020.0,7.34,-5.99,4.03
49040.0,7.29,-5.76,4.85
49060.0,7.37,-5.67,4.78
49080.0,7.31,-5.69,3.99
49100.0,7.42,-6.03,3.8
49120.0,7.48,-6.0,3.52
49140.0,7.35,-5.77,4.28
49160.0,7.29,-5.92,4.34
49180.0,7.26,-5.98,4.5
49200.0,7.32,-5.71,4.5
49220.0,7.47,-5.71,4.24
49240.0,7.34,-5.58,4.47
49260.0,7.29,-5.33,4.55
49280.0,7.33,-6.02,3.79
49300.0,7.35,-6.34,3.99
49320.0,7.4,-6.02,4.1
49340.0,7.33,-5.88,4.3
49360.0,7.34,-5.59,4.13
49380.0,7.24,-5.7,4.33
49400.0,7.26,-6.1,4.52
49420.0,7.31,-5.83,4.51
49440.0,7.35,-6.06,3.72
49460.0,7.41,-5.91,4.03
49480.0,7.23,-5.38,4.7
49500.0,7.33,-5.58,4.37
49520.0,7.35,-5.95,4.12
49540.0,7.45,-6.61,3.67
49560.0,7.27,-5.73,3.98
49580.0,7.29,-5.62,4.58
49600.0,7.37,-5.66,4.33
49620.0,7.43,-5.97,4.08
49640.0,7.39,-6.08,3.91
49660.0,7.37,-5.89,4.39
49680.0,7.33,-5.77,4.3
49700.0,7.27,-5.46,4.13
49720.0,7.36,-6.13,4.09
49740.0,7.4,-6.21,4.16
49760.0,7.3,-5.71,4.3
49780.0,7.39,-5.68,4.42
49800.0,7.46,-5.57,4.26
49820.0,7.35,-5.71,3.92
49840.0,7.28,-5.99,4.03
49860.0,7.25,-6.07,4.16
49880.0,7.31,-5.99,4.06
49900.0,7.38,-5.91,4.07
49920.0,7.52,-5.77,3.86
49940.0,7.37,-5.6,4.26
49960.0,7.28,-5.73,4.59
49980.0,7.3,-6.12,4.56
50000.0,7.25,-5.78,4.37
50020.0,7.29,-5.69,4.13
50040.0,7.36,-6.07,3.88
50060.0,7.43,-6.08,3.71
50080.0,7.32,-5.74,3.97
50100.0,7.3,-5.83,4.45
50120.0,7.4,-5.87,4.53
50140.0,7.37,-5.62,4.35
50160.0,7.32,-5.62,4.27
50180.0,7.27,-5.95,4.34
50200.0,7.28,-5.85,4.48
50220.0,7.27,-5.73,4.25
50240.0,7.34,-6.3,3.79
50260.0,7.39,-6.04,3.75
50280.0,7.36,-5.75,4.23
50300.0,7.3,-5.57,4.5
50320.0,7.34,-5.88,4.51
50340.0,7.36,-6.2,4.25
50360.0,7.34,-5.68,4.01
50380.0,7.31,-5.7,4.08
50400.0,7.33,-6.03,4.12
50420.0,7.43,-6.03,4.07
50440.0,7.23,-5.73,4.45
50460.0,7.33,-5.82,4.27
50480.0,7.33,-6.1,3.96
50500.0,7.35,-5.9,3.99
50520.0,7.43,-5.67,3.83
50540.0,7.26,-6.06,4.42
50560.0,7.26,-5.86,4.87
50580.0,7.19,-5.76,4.41
50600.0,7.3,-5.77,3.82
50620.0,7.4,-6.23,3.75
50640.0,7.34,-6.08,4.28
50660.0,7.29,-5.62,4.47
50680.0,7.32,-5.98,4.23
50700.0,7.27,-5.93,4.11
50720.0,7.35,-6.07,4.01
50740.0,7.32,-5.98,3.74
50760.0,7.25,-5.28,4.63
50780.0,7.25,-5.75,4.64
50800.0,7.4,-6.23,4.53
50820.0,7.31,-6.01,3.75
50840.0,7.25,-5.91,3.46
50860.0,7.34,-5.9,4.42
50880.0,7.26,-5.43,4.96
50900.0,7.27,-5.65,4.56
50920.0,7.25,-6.19,3.81
50940.0,7.21,-6.28,3.5
50960.0,7.33,-6.29,4.1
50980.0,7.3,-5.68,4.64
51000.0,7.33,-5.81,4.26
51020.0,7.26,-6.08,3.84
51040.0,7.24,-5.81,4.03
51060.0,7.29,-5.96,4.35
51080.0,7.31,-6.11,4.27
51100.0,7.25,-5.9,4.09
51120.0,7.23,-5.73,4.33
51140.0,7.26,-6.0,4.08
51160.0,7.3,-6.17,4.37
51180.0,7.25,-5.93,4.4
51200.0,7.24,-5.65,4.27
51220.0,7.22,-5.88,4.22
51240.0,7.29,-6.16,3.99
51260.0,7.31,-5.82,4.2
51280.0,7.17,-5.5,4.67
51300.0,7.23,-5.94,4.58
51320.0,7.21,-6.25,4.5
51340.0,7.26,-5.88,4.43
51360.0,7.24,-6.02,3.76
51380.0,7.26,-5.88,4.21
51400.0,7.19,-5.7,4.53
51420.0,7.17,-5.7,4.73
51440.0,7.23,-5.97,4.5
51460.0,7.33,-6.27,3.75
51480.0,7.32,-6.28,3.84
51500.0,7.27,-5.92,3.83
51520.0,7.1,-5.58,4.65
51540.0,7.14,-5.86,4.69
51560.0,7.23,-6.0,4.27
51580.0,7.34,-6.33,4.31
51600.0,7.24,-6.01,3.97
51620.0,7.08,-5.67,4.42
51640.0,7.18,-6.1,4.53
51660.0,7.21,-6.01,4.28
51680.0,7.32,-6.09,3.73
51700.0,7.23,-6.02,3.92
51720.0,7.18,-5.89,5.14
51740.0,7.11,-5.37,5.26
51760.0,7.21,-5.85,3.93
51780.0,7.33,-6.45,3.41
51800.0,7.33,-6.39,3.82
51820.0,7.1,-5.64,4.44
51840.0,7.1,-5.42,4.8
51860.0,7.21,-6.14,4.81
51880.0,7.27,-6.19,4.27
51900.0,7.24,-6.13,3.78
51920.0,7.14,-5.7,4.34
51940.0,7.17,-5.9,4.33
51960.0,7.19,-5.97,4.16
51980.0,7.31,-6.06,3.97
52000.0,7.25,-6.21,4.23
52020.0,7.18,-6.28,4.48
52040.0,7.13,-5.79,4.75
52060.0,7.16,-5.31,4.55
52080.0,7.36,-5.75,3.67
52100.0,7.3,-6.2,3.25
52120.0,7.24,-6.47,3.78
52140.0,7.23,-6.21,4.35
52160.0,7.21,-5.87,4.74
52180.0,7.17,-5.6,4.61
52200.0,7.3,-5.97,3.96
52220.0,7.39,-6.21,3.64
52240.0,7.26,-6.26,4.24
52260.0,7.12,-5.76,4.36
52280.0,7.24,-5.92,4.02
52300.0,7.4,-5.91,3.71
52320.0,7.26,-5.43,4.31
52340.0,7.1,-5.67,4.96
52360.0,7.18,-6.26,4.71
52380.0,7.24,-6.55,3.72
52400.0,7.37,-6.08,3.06
52420.0,7.34,-5.83,4.01
52440.0,7.25,-6.01,4.18
52460.0,7.21,-6.18,4.2
52480.0,7.19,-5.92,4.5
52500.0,7.23,-6.04,4.34
52520.0,7.27,-6.42,3.59
52540.0,7.3,-5.75,3.87
52560.0,7.16,-5.32,4.85
52580.0,7.12,-6.04,4.16
52600.0,7.35,-6.45,3.99
52620.0,7.32,-6.43,3.61
52640.0,7.27,-5.99,3.91
52660.0,7.25,-5.91,4.2
52680.0,7.16,-5.83,4.11
52700.0,7.23,-6.07,4.28
52720.0,7.2,-5.95,4.19
52740.0,7.24,-6.12,4.15
52760.0,7.26,-6.31,3.89
52780.0,7.28,-6.14,4.05
52800.0,7.24,-5.95,4.26
52820.0,7.19,-5.78,4.18
52840.0,7.14,-5.96,4.57
52860.0,7.16,-6.23,4.22
52880.0,7.16,-5.94,4.3
52900.0,7.22,-6.06,3.93
52920.0,7.19,-6.09,3.9
52940.0,7.19,-5.87,4.76
52960.0,7.21,-5.91,4.73
52980.0,7.27,-5.9,3.87
53000.0,7.22,-6.3,3.31
53020.0,7.17,-5.98,3.79
53040.0,6.99,-5.6,4.81
53060.0,7.1,-6.3,4.96
53080.0,7.18,-6.54,3.97
53100.0,7.18,-6.12,3.95
53120.0,7.19,-5.95,3.99
53140.0,7.26,-6.1,3.85
53160.0,7.15,-6.13,4.02
53180.0,7.05,-6.05,4.26
53200.0,7.08,-6.14,4.12
53220.0,7.15,-6.49,4.07
53240.0,7.14,-5.98,4.21
53260.0,7.14,-5.85,4.26
53280.0,7.05,-6.55,3.97
53300.0,7.11,-6.23,3.92
53320.0,7.13,-6.29,4.05
53340.0,7.14,-6.03,4.54
53360.0,7.09,-5.79,4.23
53380.0,7.1,-5.92,4.0
53400.0,7.12,-6.35,3.92
53420.0,7.04,-6.68,4.17
53440.0,7.19,-6.49,3.81
53460.0,7.15,-6.01,4.14
53480.0,7.13,-5.6,4.4
53500.0,7.09,-6.11,4.41
53520.0,7.14,-6.38,3.77
53540.0,7.14,-6.44,3.77
53560.0,7.07,-6.25,4.15
53580.0,7.05,-5.88,4.55
53600.0,7.05,-6.07,4.37
53620.0,7.07,-6.24,4.22
53640.0,7.13,-6.35,3.61
53660.0,7.19,-6.27,3.81
53680.0,7.06,-6.25,4.19
53700.0,7.06,-6.13,4.51
53720.0,7.2,-6.12,3.92
53740.0,7.15,-6.44,3.64
53760.0,7.0,-5.89,4.19
53780.0,6.95,-6.38,4.83
53800.0,7.09,-6.27,4.33
53820.0,7.1,-5.82,3.94
53840.0,7.22,-6.19,3.8
53860.0,7.14,-6.39,3.89
53880.0,7.02,-6.2,3.97
53900.0,6.99,-6.19,4.22
53920.0,7.03,-6.5,4.7
53940.0,7.07,-5.73,4.38
53960.0,7.43,-6.31,3.35
53980.0,7.1,-6.19,3.93
54000.0,6.86,-5.85,4.89
54020.0,6.94,-6.14,4.53
54040.0,7.26,-6.82,3.86
54060.0,7.16,-6.0,3.8
54080.0,7.13,-6.07,3.96
54100.0,7.15,-6.19,3.84
54120.0,7.03,-6.24,4.24
54140.0,7.07,-6.21,4.11
54160.0,7.14,-6.3,3.87
54180.0,7.25,-6.06,3.83
54200.0,7.27,-6.27,3.64
54220.0,7.09,-6.12,4.15
54240.0,6.95,-6.11,4.71
54260.0,7.08,-6.31,4.27
54280.0,7.23,-6.31,3.84
54300.0,7.26,-6.27,3.51
54320.0,7.15,-6.02,3.91
54340.0,7.15,-6.15,4.3
54360.0,7.09,-6.12,4.24
54380.0,7.12,-6.27,4.12
54400.0,7.13,-6.21,3.67
54420.0,7.25,-6.44,3.11
54440.0,7.32,-6.29,3.35
54460.0,7.3,-6.65,3.21
54480.0,7.01,-5.99,4.35
54500.0,7.04,-5.88,5.29
54520.0,7.11,-6.08,4.48
54540.0,7.21,-6.04,3.75
54560.0,7.29,-6.3,3.08
54580.0,7.27,-6.41,3.46
54600.0,7.19,-6.03,3.88
54620.0,7.14,-6.25,3.97
54640.0,7.24,-5.93,3.8
54660.0,7.21,-6.12,4.1
54680.0,7.25,-6.46,3.77
54700.0,7.16,-6.45,3.29
54720.0,7.15,-6.16,3.71
54740.0,7.14,-6.03,4.63
54760.0,7.19,-6.39,4.53
54780.0,7.2,-6.11,3.48
54800.0,7.24,-6.01,3.61
54820.0,7.18,-6.21,4.16
54840.0,7.2,-6.14,3.84
54860.0,7.2,-6.21,3.65
54880.0,7.2,-6.15,3.83
54900.0,7.17,-6.3,3.95
54920.0,7.19,-6.48,3.79
54940.0,7.17,-6.33,3.82
54960.0,7.09,-6.09,4.39
54980.0,7.1,-5.93,4.05
55000.0,7.25,-6.19,3.74
55020.0,7.19,-6.1,4.36
55040.0,7.22,-6.61,3.3
55060.0,7.17,-6.57,3.37
55080.0,7.06,-5.92,4.14
55100.0,7.15,-6.09,4.44
55120.0,7.3,-6.12,3.73
55140.0,7.18,-6.35,3.23
55160.0,7.17,-6.5,3.87
55180.0,7.13,-6.3,4.04
55200.0,7.15,-6.18,4.1
55220.0,7.18,-6.07,3.37
55240.0,6.99,-5.69,4.8
55260.0,7.06,-5.7,5.69
55280.0,7.23,-6.79,4.33
55300.0,7.2,-6.22,2.72
55320.0,7.2,-6.34,3.88
55340.0,7.24,-6.01,3.98
55360.0,7.22,-6.16,3.39
55380.0,7.25,-6.84,2.69
55400.0,7.2,-6.28,3.14
55420.0,7.15,-6.33,3.85
55440.0,7.18,-6.23,4.17
55460.0,7.24,-6.3,3.7
55480.0,7.26,-6.39,3.44
55500.0,7.23,-6.22,3.4
55520.0,7.2,-6.54,3.67
55540.0,7.18,-6.48,3.57
55560.0,7.19,-5.86,3.62
55580.0,7.14,-5.82,3.51
55600.0,7.16,-6.6,3.73
55620.0,7.15,-7.16,3.93
55640.0,7.13,-6.61,3.89
55660.0,7.19,-6.12,3.74
55680.0,7.16,-6.07,2.69
55700.0,7.29,-6.35,3.01
55720.0,7.18,-6.4,3.76
55740.0,7.12,-6.45,4.45
55760.0,7.14,-6.19,4.29
55780.0,7.19,-6.15,3.49
55800.0,7.25,-6.25,2.77
55820.0,7.24,-6.54,2.99
55840.0,7.21,-6.49,3.43
55860.0,7.21,-6.23,4.1
55880.0,7.14,-6.22,4.29
55900.0,7.13,-6.5,3.28
55920.0,7.18,-6.32,3.0
55940.0,7.17,-6.03,3.66
55960.0,7.3,-6.78,3.89
55980.0,7.28,-6.48,3.24
56000.0,7.21,-6.2,3.1
56020.0,7.19,-6.34,3.33
56040.0,7.22,-6.3,3.83
56060.0,7.13,-6.39,4.07
56080.0,7.19,-6.36,3.21
56100.0,7.12,-6.2,3.49
56120.0,7.13,-6.36,4.07
56140.0,7.25,-6.54,3.34
56160.0,7.18,-6.36,3.08
56180.0,7.23,-6.51,3.24
56200.0,7.23,-6.36,3.41
56220.0,7.16,-6.3,3.56
56240.0,7.21,-6.4,3.41
56260.0,7.09,-6.51,3.56
56280.0,7.07,-6.27,4.35
56300.0,7.19,-6.28,4.2
56320.0,7.29,-6.34,2.71
56340.0,7.25,-6.64,3.14
56360.0,7.11,-6.55,3.63
56380.0,7.04,-6.15,3.96
56400.0,7.16,-6.22,4.13
56420.0,7.11,-6.1,3.71
56440.0,7.25,-6.99,3.04
56460.0,7.14,-6.59,3.34
56480.0,7.08,-6.12,3.9
56500.0,7.26,-6.48,3.58
56520.0,7.29,-6.73,3.09
56540.0,7.0,-5.54,3.58
56560.0,7.01,-6.23,4.76
56580.0,7.09,-6.73,4.07
56600.0,7.21,-6.37,3.13
56620.0,7.23,-6.4,3.41
56640.0,7.21,-6.66,3.62
56660.0,7.04,-6.03,4.0
56680.0,7.07,-6.1,4.08
56700.0,7.12,-6.0,3.89
56720.0,7.24,-6.99,3.55
