miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2392782,9.66,2.49,1.81,-1.37,-0.14,-0.24
2392796,9.6,1.85,1.93,-1.34,-0.1,-0.17
2392809,9.65,2.03,2.09,-1.4,-0.04,-0.13
2392823,9.74,2.57,2.17,-1.32,-0.03,-0.11
2392837,9.82,3.09,2.29,-1.02,-0.07,-0.11
2392850,9.82,3.45,2.46,-0.48,-0.16,-0.12
2392864,9.86,3.5,2.63,0.18,-0.29,-0.09
2392878,9.82,3.62,2.76,0.89,-0.42,-0.05
2392891,9.86,4.04,2.9,1.85,-0.57,-0.02
2392905,9.94,4.35,3.04,3.02,-0.74,-0.0
2392919,9.87,5.1,3.18,4.38,-0.89,0.04
2392932,9.67,4.41,3.25,5.63,-0.98,0.12
2392946,9.27,2.72,3.18,6.24,-0.91,0.22
2392960,8.98,1.28,2.93,6.11,-0.72,0.28
2392973,8.98,0.47,2.4,5.45,-0.46,0.3
2392987,8.95,-0.02,1.78,4.45,-0.2,0.28
2393001,9.01,-0.13,1.23,3.36,0.04,0.25
2393014,9.21,0.15,0.75,2.26,0.27,0.19
2393028,9.45,0.53,0.38,1.3,0.44,0.12
2393042,9.67,1.1,0.21,0.64,0.5,0.07
2393056,9.9,1.56,0.13,0.16,0.47,0.02
2393069,9.95,1.7,0.1,-0.19,0.38,-0.01
2393083,9.85,1.59,0.04,-0.53,0.28,-0.03
2393097,9.65,0.68,-0.03,-1.19,0.24,-0.07
2393110,9.52,0.07,0.13,-2.14,0.29,-0.1
2393124,9.52,-0.26,0.31,-3.24,0.4,-0.11
2393138,9.68,0.49,0.69,-4.25,0.55,-0.12
2393151,9.91,1.79,0.98,-4.71,0.61,-0.17
2393165,9.99,2.65,1.16,-4.73,0.59,-0.24
2393179,10.01,3.11,1.37,-4.52,0.52,-0.29
2393192,9.96,2.96,1.56,-4.37,0.45,-0.32
2393206,9.97,3.16,1.7,-4.12,0.39,-0.35
2393220,10.02,3.48,1.82,-3.78,0.32,-0.37
