miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2566705,8.39,3.77,3.44,-0.29,-0.06,0.05
2566719,8.65,3.62,3.31,0.21,0.56,0.15
2566733,8.93,3.49,3.0,0.56,1.01,0.19
2566746,9.14,3.54,2.36,0.84,1.4,0.22
2566760,9.19,3.57,1.64,1.09,1.72,0.25
2566774,9.12,3.51,0.98,1.3,2.01,0.26
2566787,9.25,3.47,0.28,1.51,2.31,0.27
2566801,9.52,3.42,-0.39,1.72,2.56,0.28
2566815,9.98,3.37,-0.92,1.86,2.71,0.32
2566828,10.47,3.03,-1.31,1.89,2.74,0.39
2566842,10.83,2.56,-1.34,1.75,2.55,0.47
2566856,11.11,2.19,-1.28,1.44,2.17,0.54
2566869,11.32,1.61,-1.0,0.92,1.57,0.56
2566883,11.15,1.26,-0.66,0.25,0.81,0.49
2566897,10.93,1.45,-0.36,-0.41,0.05,0.26
2566910,10.53,2.01,-0.09,-0.99,-0.73,-0.08
2566924,10.5,2.45,0.42,-1.43,-1.41,-0.41
2566938,10.41,2.58,1.2,-1.76,-1.96,-0.66
2566952,10.33,2.57,1.96,-2.03,-2.36,-0.82
2566966,10.06,2.63,2.8,-2.28,-2.64,-0.89
2566979,9.79,2.93,3.42,-2.45,-2.79,-0.86
2566993,9.48,3.54,3.82,-2.39,-2.8,-0.75
2567007,9.17,4.29,3.96,-1.97,-2.68,-0.58
2567020,8.84,4.88,3.93,-1.2,-2.35,-0.36
2567034,8.52,4.81,3.83,-0.35,-1.88,-0.17
2567048,8.14,4.25,3.66,0.48,-1.2,-0.03
2567061,8.03,3.65,3.53,1.03,-0.43,0.02
2567075,8.32,3.09,3.47,1.21,0.26,0.04
2567089,8.62,2.84,3.2,1.17,0.89,0.04
2567102,8.92,3.03,2.66,1.07,1.4,0.05
2567116,9.1,3.27,2.03,1.02,1.79,0.09
2567130,9.11,3.51,1.18,1.06,2.12,0.13
2567143,9.29,3.52,0.33,1.16,2.41,0.16
2567157,9.6,3.45,-0.37,1.29,2.61,0.19
2567171,9.95,3.18,-0.91,1.37,2.73,0.22
2567184,10.35,2.65,-1.12,1.31,2.67,0.26
2567198,10.64,2.19,-1.05,1.1,2.43,0.31
2567212,10.86,1.93,-0.98,0.71,1.96,0.36
2567225,11.03,1.87,-0.88,0.28,1.35,0.4
