miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2369338,4.22,9.76,2.22,-3.02,0.03,-0.11
2369352,4.17,9.74,2.63,-2.76,0.04,-0.13
2369365,4.22,10.04,3.0,-2.37,0.04,-0.12
2369379,4.2,10.26,3.18,-1.76,0.02,-0.09
2369393,4.16,10.31,3.36,-1.02,0.0,-0.07
2369406,4.13,10.03,3.41,-0.32,-0.02,-0.05
2369420,4.08,9.38,3.38,0.28,-0.05,-0.04
2369434,4.02,8.79,3.28,0.58,-0.06,-0.02
2369447,4.0,8.46,3.12,0.64,-0.03,-0.0
2369461,4.05,8.46,2.98,0.58,-0.01,0.0
2369475,4.09,8.74,2.82,0.56,-0.01,-0.01
2369488,4.17,9.13,2.67,0.68,-0.04,-0.05
2369502,4.29,9.71,2.58,1.05,-0.12,-0.08
2369516,4.4,10.48,2.58,1.74,-0.26,-0.12
2369529,4.44,11.35,2.44,2.95,-0.46,-0.18
2369543,4.29,11.26,2.24,4.32,-0.63,-0.2
2369557,4.0,10.11,1.99,5.25,-0.69,-0.19
2369570,3.71,8.46,1.51,5.58,-0.61,-0.16
2369584,3.2,5.68,0.57,4.83,-0.36,-0.12
2369598,2.94,3.2,-0.59,2.81,0.02,-0.04
2369611,3.49,4.04,-1.33,0.39,0.43,0.02
2369626,4.05,6.59,-1.59,-1.26,0.62,0.01
2369639,4.45,8.93,-1.5,-1.62,0.51,-0.05
2369653,4.55,10.07,-1.29,-1.09,0.24,-0.14
2369667,4.26,10.06,-1.17,-0.42,-0.02,-0.19
2369680,3.92,9.32,-1.1,0.07,-0.16,-0.16
2369694,3.69,8.29,-1.1,0.12,-0.14,-0.07
2369708,3.65,7.39,-1.07,-0.24,-0.03,0.01
2369721,3.58,6.59,-1.11,-1.09,0.13,0.08
2369735,3.85,7.32,-0.97,-2.04,0.27,0.11
2369749,4.23,8.91,-0.69,-2.44,0.25,0.07
2369762,4.36,10.06,-0.32,-2.2,0.09,0.01
2369776,4.18,9.57,0.03,-1.93,-0.05,-0.01
2369790,4.04,8.6,0.33,-2.06,-0.06,0.02
2369803,3.86,7.42,0.74,-2.78,0.04,0.07
2369817,3.94,7.06,1.38,-3.8,0.2,0.09
2369831,4.28,8.89,2.11,-4.25,0.28,0.04
2369844,4.33,10.98,2.58,-3.84,0.23,-0.06
2369858,4.34,11.48,3.03,-2.88,0.12,-0.14
2369872,4.17,11.11,3.34,-1.7,0.0,-0.18
2369885,3.95,10.15,3.44,-0.82,-0.04,-0.11
2369899,3.88,9.7,3.48,-0.16,-0.0,-0.01
2369913,3.91,9.24,3.46,0.34,0.03,0.05
2369926,4.05,9.19,3.38,0.78,0.02,0.08
2369940,4.08,8.99,3.23,1.08,-0.02,0.06
2369954,4.11,9.01,2.99,1.28,-0.05,0.04
2369967,4.17,9.54,2.81,1.59,-0.11,0.02
2369981,4.36,10.2,2.64,2.17,-0.21,-0.02
2369995,4.39,10.7,2.49,3.11,-0.36,-0.06
2370009,4.29,10.51,2.28,4.12,-0.49,-0.07
2370022,4.04,9.67,1.97,4.78,-0.54,-0.05
2370036,3.74,8.55,1.46,4.98,-0.47,-0.01
2370050,3.57,7.51,0.65,4.68,-0.31,0.04
2370063,3.54,6.82,-0.24,4.04,-0.1,0.09
2370077,3.64,6.41,-1.03,3.12,0.1,0.13
2370091,3.87,6.25,-1.69,2.07,0.24,0.13
2370104,4.02,6.4,-2.19,1.08,0.28,0.1
2370118,4.12,6.83,-2.56,0.09,0.28,0.06
2370132,4.22,7.49,-2.62,-0.67,0.26,0.02
2370145,4.18,7.86,-2.51,-1.16,0.23,-0.02
2370159,4.17,8.37,-2.3,-1.46,0.2,-0.05
2370173,4.09,8.17,-2.09,-1.69,0.19,-0.06
2370186,4.06,7.92,-1.84,-2.07,0.23,-0.04
2370200,4.19,8.29,-1.54,-2.43,0.26,-0.02
2370214,4.3,8.87,-1.21,-2.59,0.23,-0.0
2370227,4.34,9.21,-0.85,-2.58,0.16,0.01
2370241,4.3,9.11,-0.44,-2.58,0.09,0.01
2370255,4.25,9.18,-0.04,-2.53,0.04,-0.01
2370268,4.17,8.8,0.37,-2.61,0.04,-0.01
2370282,4.15,8.82,0.86,-2.76,0.06,-0.02
2370296,4.26,9.34,1.26,-2.74,0.09,-0.02
2370309,4.33,9.9,1.56,-2.43,0.09,-0.03
2370323,4.41,10.24,1.84,-1.91,0.05,-0.05
2370337,4.39,10.34,2.0,-1.27,-0.02,-0.07
2370350,4.28,9.93,2.15,-0.75,-0.09,-0.08
2370364,4.23,9.72,2.22,-0.26,-0.13,-0.08
2370378,4.14,9.23,2.19,0.11,-0.14,-0.06
2370391,4.05,8.48,2.18,0.16,-0.1,-0.03
2370405,4.06,8.23,2.14,-0.03,-0.03,-0.02
2370419,4.16,8.65,2.12,-0.19,0.02,-0.02
2370432,4.2,9.12,2.1,-0.13,0.02,-0.04
2370446,4.23,9.44,2.07,0.13,-0.02,-0.06
2370460,4.29,9.62,2.0,0.51,-0.09,-0.08
2370473,4.32,9.69,1.91,0.93,-0.17,-0.1
2370487,4.43,10.17,1.87,1.58,-0.29,-0.14
2370501,4.47,10.72,1.77,2.54,-0.45,-0.17
2370514,4.23,10.65,1.54,3.51,-0.55,-0.16
2370528,3.99,9.86,1.28,4.31,-0.56,-0.12
2370542,3.83,8.8,0.81,4.66,-0.49,-0.06
2370555,3.65,7.84,0.14,4.54,-0.34,0.01
2370569,3.62,6.89,-0.66,3.95,-0.14,0.06
2370583,3.7,6.27,-1.46,3.01,0.06,0.07
2370596,3.83,6.07,-2.15,1.97,0.2,0.07
2370610,3.97,6.12,-2.62,0.79,0.29,0.07
2370624,4.14,6.69,-2.87,-0.23,0.32,0.07
2370638,4.26,7.57,-2.88,-0.87,0.28,0.05
2370651,4.23,8.0,-2.74,-1.24,0.2,0.02
2370665,4.16,7.94,-2.52,-1.52,0.15,0.01
2370679,4.07,7.54,-2.18,-1.94,0.15,0.02
2370692,4.07,7.63,-1.82,-2.44,0.2,0.05
2370706,4.13,8.07,-1.47,-2.79,0.24,0.06
2370720,4.27,8.75,-1.01,-2.92,0.24,0.04
2370733,4.35,9.23,-0.61,-2.82,0.19,0.01
2370747,4.38,9.51,-0.22,-2.6,0.13,0.0
2370761,4.27,9.41,0.14,-2.37,0.08,0.0
2370774,4.31,9.5,0.49,-2.14,0.05,0.0
2370788,4.3,9.47,0.74,-1.93,0.06,0.01
2370802,4.32,9.56,0.98,-1.68,0.06,0.01
2370815,4.32,9.36,1.17,-1.47,0.06,0.01
2370829,4.35,9.38,1.36,-1.3,0.06,-0.02
2370843,4.36,9.31,1.5,-1.11,0.04,-0.04
2370856,4.32,9.15,1.61,-0.98,0.02,-0.04
2370870,4.25,8.81,1.7,-0.97,0.03,-0.03
2370884,4.3,8.94,1.83,-0.97,0.05,-0.02
2370897,4.25,8.91,1.97,-0.95,0.06,-0.0
2370911,4.25,9.07,2.11,-0.9,0.06,-0.01
2370925,4.29,9.35,2.2,-0.7,0.05,-0.03
2370938,4.31,9.65,2.29,-0.35,0.02,-0.05
