miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
85808,-1.22,0.72,10.7,-0.08,-0.02,-0.02
85822,-1.16,0.78,10.72,-0.09,-0.03,-0.01
85835,-1.14,0.84,10.77,-0.1,-0.02,0.0
85849,-1.18,0.77,10.79,-0.11,0.0,0.0
85863,-1.25,0.8,10.77,-0.09,0.02,-0.0
85876,-1.31,0.79,10.84,-0.07,0.02,-0.01
85890,-1.28,0.84,10.77,-0.07,0.02,-0.01
85904,-1.22,0.9,10.7,-0.09,0.03,-0.0
85917,-1.24,0.83,10.67,-0.12,0.04,0.01
85931,-1.25,0.78,10.61,-0.12,0.04,0.01
85945,-1.19,0.82,10.48,-0.1,0.05,0.01
85958,-1.28,0.86,10.44,-0.07,0.04,0.01
85972,-1.27,0.77,10.47,-0.03,0.03,0.0
85986,-1.21,0.88,10.43,-0.01,0.03,0.01
85999,-1.27,0.98,10.5,-0.04,0.04,0.01
86013,-1.31,1.0,10.51,-0.08,0.04,0.02
86027,-1.32,0.94,10.51,-0.1,0.04,0.01
86040,-1.33,0.81,10.63,-0.07,0.02,0.01
86054,-1.21,0.99,10.57,-0.06,0.01,0.0
86068,-1.19,1.28,10.51,-0.12,0.02,0.0
86081,-1.21,1.06,10.43,-0.17,0.03,-0.01
86095,-1.23,0.76,10.41,-0.14,0.02,-0.02
86109,-1.18,0.79,10.43,-0.09,0.01,-0.02
86122,-1.14,0.97,10.49,-0.07,-0.02,-0.03
86136,-1.18,1.09,10.54,-0.11,-0.03,-0.03
86150,-1.16,0.91,10.56,-0.13,-0.03,-0.03
86163,-1.2,0.78,10.6,-0.1,-0.02,-0.04
86177,-1.21,0.82,10.61,-0.07,-0.01,-0.04
86191,-1.22,0.84,10.71,-0.06,-0.01,-0.03
86204,-1.29,0.87,10.8,-0.08,-0.01,-0.02
86218,-1.23,0.96,10.75,-0.12,0.0,-0.02
86231,-1.26,0.94,10.73,-0.14,0.03,-0.02
86244,-1.29,0.76,10.64,-0.13,0.04,-0.03
86258,-1.28,0.75,10.56,-0.1,0.03,-0.02
86272,-1.25,0.76,10.52,-0.09,0.02,-0.01
86286,-1.21,0.89,10.56,-0.07,0.01,-0.01
86299,-1.15,0.84,10.66,-0.06,-0.0,-0.01
86313,-1.17,0.83,10.67,-0.06,0.0,-0.02
86327,-1.18,0.85,10.72,-0.07,0.01,-0.02
86340,-1.25,0.74,10.76,-0.08,0.01,-0.01
86354,-1.22,0.76,10.71,-0.09,0.02,-0.01
86368,-1.24,0.93,10.66,-0.11,0.03,-0.0
86381,-1.3,0.93,10.59,-0.14,0.04,0.0
86395,-1.27,0.86,10.45,-0.15,0.05,-0.0
86409,-1.28,0.82,10.38,-0.13,0.04,-0.0
86422,-1.27,0.84,10.35,-0.11,0.03,0.0
86436,-1.25,1.0,10.35,-0.11,0.02,0.0
