miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3172785,0.91,1.08,-8.66,2.23,-0.31,0.14
3172799,0.93,0.97,-8.72,2.2,-0.29,0.15
3172812,1.0,1.34,-8.88,2.4,-0.33,0.15
3172826,0.91,1.11,-8.85,2.7,-0.38,0.19
3172840,0.74,0.31,-8.79,2.94,-0.42,0.22
3172853,0.59,-0.37,-8.77,3.0,-0.44,0.21
3172867,0.46,-1.01,-8.87,2.91,-0.42,0.18
3172881,0.43,-1.28,-8.97,2.79,-0.38,0.14
3172894,0.43,-1.4,-9.08,2.77,-0.34,0.12
3172908,0.39,-2.25,-9.08,2.65,-0.28,0.13
3172922,0.32,-3.07,-9.19,2.31,-0.21,0.12
3172935,0.26,-3.88,-9.19,1.75,-0.14,0.11
3172949,0.24,-4.3,-9.27,0.98,-0.06,0.08
3172963,0.27,-4.13,-9.34,0.22,0.01,0.02
3172976,0.31,-3.7,-9.33,-0.34,0.05,-0.02
3172990,0.31,-3.52,-9.37,-0.87,0.11,-0.04
3173004,0.25,-3.71,-9.28,-1.52,0.21,-0.06
3173017,0.23,-3.37,-9.27,-2.15,0.3,-0.11
3173031,0.3,-2.68,-9.3,-2.67,0.4,-0.16
3173045,0.41,-2.04,-9.35,-2.99,0.49,-0.19
3173059,0.53,-1.56,-9.3,-3.16,0.55,-0.2
3173072,0.63,-1.07,-9.21,-3.27,0.57,-0.2
3173086,0.8,-0.34,-9.08,-3.27,0.55,-0.21
3173100,0.93,0.36,-9.08,-3.13,0.5,-0.22
3173113,1.1,1.12,-9.08,-2.83,0.41,-0.22
3173127,1.15,1.57,-9.04,-2.43,0.32,-0.21
3173141,1.17,1.8,-9.0,-2.07,0.25,-0.2
3173154,1.19,1.96,-8.92,-1.7,0.18,-0.2
3173168,1.17,2.12,-8.89,-1.37,0.11,-0.2
3173182,1.12,1.89,-8.85,-1.16,0.09,-0.19
3173195,1.06,1.69,-8.75,-1.07,0.09,-0.18
3173209,1.0,1.68,-8.69,-1.03,0.09,-0.18
3173223,1.01,1.86,-8.7,-0.96,0.09,-0.18
3173236,1.05,1.92,-8.67,-0.85,0.08,-0.17
3173250,1.01,1.83,-8.58,-0.77,0.08,-0.14
3173264,1.02,1.96,-8.55,-0.7,0.08,-0.1
3173277,0.97,2.05,-8.49,-0.6,0.07,-0.06
3173291,1.01,2.32,-8.44,-0.45,0.05,-0.02
3173305,1.05,2.68,-8.47,-0.2,0.02,0.01
3173318,1.09,2.73,-8.48,0.13,0.0,0.05
3173332,1.19,3.08,-8.43,0.55,-0.05,0.08
3173346,1.29,3.3,-8.55,1.08,-0.12,0.12
3173359,1.31,3.04,-8.57,1.68,-0.2,0.17
3173373,1.22,2.35,-8.58,2.15,-0.26,0.22
3173387,1.09,1.48,-8.62,2.37,-0.3,0.24
3173400,0.95,0.53,-8.64,2.34,-0.31,0.23
3173414,0.86,-0.06,-8.76,2.08,-0.29,0.19
3173428,0.91,0.05,-8.98,1.89,-0.27,0.15
3173441,0.88,0.13,-8.95,1.82,-0.25,0.13
3173455,1.0,0.81,-9.11,2.1,-0.3,0.12
3173469,0.92,0.5,-9.01,2.47,-0.35,0.17
3173482,0.81,-0.31,-8.96,2.78,-0.38,0.22
3173496,0.46,-1.64,-8.89,2.72,-0.37,0.23
3173510,0.36,-2.43,-8.93,2.37,-0.32,0.19
3173523,0.31,-2.57,-8.95,1.94,-0.27,0.12
3173537,0.43,-2.03,-9.19,1.79,-0.23,0.08
3173551,0.48,-2.15,-9.09,1.81,-0.2,0.08
3173564,0.54,-2.36,-9.04,1.88,-0.2,0.09
3173578,0.45,-3.03,-9.03,1.85,-0.2,0.11
3173592,0.3,-4.04,-9.01,1.5,-0.17,0.12
3173605,0.23,-4.62,-9.08,0.83,-0.1,0.1
3173619,0.24,-4.45,-9.13,0.14,-0.02,0.05
3173633,0.34,-4.02,-9.19,-0.46,0.06,0.01
3173647,0.34,-4.11,-9.14,-1.03,0.13,-0.01
3173660,0.3,-4.16,-9.07,-1.67,0.21,-0.04
3173674,0.28,-3.69,-9.16,-2.39,0.3,-0.1
3173688,0.32,-2.98,-9.18,-2.84,0.38,-0.15
3173702,0.46,-2.11,-9.16,-3.06,0.44,-0.18
3173715,0.6,-1.31,-9.12,-3.05,0.43,-0.2
3173729,0.73,-0.7,-9.15,-2.86,0.4,-0.2
3173743,0.75,-0.46,-9.15,-2.65,0.36,-0.19
3173756,0.82,-0.08,-9.05,-2.46,0.32,-0.18
3173770,0.86,0.31,-9.04,-2.25,0.27,-0.19
3173784,0.89,0.68,-8.99,-2.0,0.22,-0.19
3173797,0.95,0.9,-9.09,-1.73,0.17,-0.19
3173811,0.91,0.76,-9.04,-1.56,0.15,-0.18
3173825,0.9,0.73,-8.96,-1.5,0.15,-0.18
3173838,0.87,0.65,-8.9,-1.54,0.17,-0.19
3173852,0.88,0.72,-8.87,-1.63,0.2,-0.21
3173866,0.88,0.67,-8.76,-1.8,0.25,-0.22
3173879,0.89,0.9,-8.71,-1.99,0.3,-0.24
3173893,0.91,1.28,-8.6,-2.08,0.33,-0.25
3173907,1.0,1.85,-8.57,-2.08,0.33,-0.25
3173920,1.07,2.16,-8.48,-1.97,0.33,-0.23
3173934,1.07,2.44,-8.36,-1.82,0.32,-0.2
