miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1003122,-0.06,1.04,10.63,-0.15,0.63,-0.01
1003136,-0.1,0.99,10.57,-0.14,0.56,-0.01
1003150,-0.16,0.96,10.54,-0.1,0.47,-0.02
1003163,-0.28,1.0,10.46,-0.08,0.38,-0.02
1003177,-0.37,1.06,10.37,-0.07,0.27,-0.02
1003191,-0.39,1.04,10.28,-0.08,0.16,-0.02
1003204,-0.42,0.97,10.31,-0.06,0.05,-0.01
1003218,-0.37,1.04,10.32,-0.05,-0.04,-0.0
1003232,-0.31,1.16,10.34,-0.04,-0.12,-0.0
1003245,-0.23,1.18,10.36,-0.06,-0.17,-0.0
1003259,-0.17,1.17,10.36,-0.07,-0.21,-0.01
1003273,-0.17,1.13,10.39,-0.08,-0.24,-0.01
1003286,-0.14,1.12,10.41,-0.07,-0.28,-0.01
1003300,-0.14,1.08,10.47,-0.07,-0.31,-0.01
1003314,-0.14,1.1,10.56,-0.06,-0.37,-0.01
1003327,-0.03,1.12,10.64,-0.05,-0.43,-0.01
1003341,0.05,1.18,10.67,-0.05,-0.49,-0.01
1003355,0.06,1.21,10.66,-0.07,-0.55,-0.01
1003368,0.19,1.14,10.64,-0.09,-0.6,-0.01
1003382,0.28,1.12,10.7,-0.1,-0.64,-0.01
1003396,0.37,1.07,10.76,-0.1,-0.68,0.0
1003410,0.5,1.12,10.82,-0.09,-0.72,0.01
1003423,0.65,1.15,10.9,-0.09,-0.73,0.01
1003437,0.85,1.21,10.86,-0.1,-0.71,0.0
1003451,0.93,1.16,10.88,-0.12,-0.66,-0.01
1003464,1.04,1.08,10.85,-0.12,-0.59,-0.01
1003478,1.17,1.07,10.87,-0.1,-0.49,-0.01
1003492,1.22,1.12,10.94,-0.1,-0.39,0.0
1003505,1.26,1.16,11.02,-0.1,-0.31,0.0
1003519,1.37,1.16,11.07,-0.11,-0.21,0.0
1003533,1.43,1.22,11.03,-0.12,-0.1,-0.01
1003546,1.55,1.21,11.01,-0.12,0.06,-0.0
1003560,1.57,1.22,10.94,-0.15,0.29,-0.02
1003574,1.51,1.21,11.03,-0.16,0.54,-0.04
1003587,1.37,1.18,11.1,-0.16,0.74,-0.05
1003601,1.12,1.21,11.1,-0.16,0.9,-0.05
1003615,0.87,1.24,11.01,-0.18,0.98,-0.05
1003628,0.59,1.17,10.99,-0.2,0.99,-0.05
1003642,0.45,0.94,10.86,-0.19,0.93,-0.08
1003656,0.28,0.96,10.78,-0.17,0.85,-0.09
1003669,0.07,0.93,10.69,-0.14,0.75,-0.07
1003683,0.08,0.97,10.54,-0.11,0.64,-0.06
1003697,0.02,1.03,10.4,-0.1,0.56,-0.03
1003710,-0.11,1.08,10.35,-0.11,0.48,-0.03
1003724,-0.19,1.05,10.29,-0.11,0.39,-0.02
1003738,-0.31,0.99,10.28,-0.1,0.29,-0.02
1003751,-0.33,0.96,10.35,-0.08,0.18,-0.01
1003765,-0.31,1.03,10.41,-0.06,0.06,-0.01
1003779,-0.18,1.08,10.34,-0.06,-0.03,-0.01
1003793,-0.11,1.13,10.39,-0.07,-0.05,-0.01
1003806,-0.08,1.12,10.45,-0.08,-0.05,0.0
1003820,-0.06,1.07,10.55,-0.09,-0.06,0.0
1003834,-0.02,1.1,10.58,-0.1,-0.07,0.0
1003847,-0.04,1.13,10.6,-0.11,-0.08,0.0
1003861,-0.11,1.09,10.58,-0.12,-0.1,0.01
1003875,-0.15,1.05,10.63,-0.11,-0.14,0.01
1003888,-0.18,1.07,10.77,-0.09,-0.21,0.01
1003902,-0.14,1.12,10.86,-0.08,-0.29,0.01
1003916,-0.03,1.16,10.85,-0.08,-0.37,0.0
1003929,-0.02,1.16,10.85,-0.09,-0.45,-0.01
1003943,0.05,1.15,10.87,-0.1,-0.52,-0.02
1003957,0.15,1.09,10.75,-0.11,-0.58,-0.02
1003970,0.26,1.02,10.72,-0.1,-0.63,-0.02
1003984,0.38,0.96,10.81,-0.08,-0.67,-0.01
1003998,0.51,0.97,10.88,-0.05,-0.7,-0.01
1004011,0.65,1.07,10.79,-0.04,-0.72,-0.0
1004025,0.8,1.14,10.73,-0.05,-0.71,0.0
1004039,0.92,1.16,10.72,-0.07,-0.67,0.01
1004052,1.0,1.16,10.72,-0.1,-0.61,0.02
1004066,1.14,1.16,10.76,-0.12,-0.53,0.03
1004080,1.2,1.21,10.73,-0.13,-0.45,0.03
1004093,1.24,1.18,10.75,-0.14,-0.35,0.03
1004107,1.24,1.14,10.8,-0.14,-0.26,0.02
1004121,1.2,1.13,10.95,-0.13,-0.2,0.01
1004134,1.22,1.17,10.94,-0.12,-0.16,0.0
1004148,1.31,1.17,10.9,-0.12,-0.11,-0.01
1004162,1.39,1.14,10.85,-0.12,-0.04,-0.01
1004176,1.41,1.11,10.84,-0.13,0.05,-0.01
1004190,1.45,1.09,10.83,-0.13,0.15,-0.0
1004203,1.44,1.11,10.8,-0.15,0.28,-0.02
1004217,1.43,1.09,10.81,-0.16,0.44,-0.02
1004231,1.43,1.09,10.94,-0.14,0.65,-0.01
1004244,1.24,1.2,11.02,-0.12,0.83,-0.03
1004258,0.93,1.27,11.02,-0.14,0.91,-0.04
