miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1036553,9.36,-0.54,3.72,-0.13,0.41,-0.0
1036567,9.32,-0.54,3.69,-0.14,0.24,-0.03
1036580,9.36,-0.55,3.58,-0.14,0.08,-0.02
1036594,9.45,-0.51,3.46,-0.11,-0.03,-0.0
1036608,9.52,-0.45,3.37,-0.1,-0.07,0.01
1036621,9.56,-0.42,3.31,-0.1,-0.09,0.01
1036635,9.59,-0.4,3.23,-0.12,-0.09,-0.03
1036649,9.53,-0.39,3.23,-0.15,-0.1,-0.08
1036662,9.39,-0.37,3.31,-0.17,-0.16,-0.13
1036676,9.37,-0.44,3.28,-0.17,-0.28,-0.13
1036690,9.38,-0.51,3.23,-0.15,-0.39,-0.14
1036703,9.48,-0.54,3.19,-0.13,-0.49,-0.13
1036717,9.52,-0.49,3.11,-0.11,-0.58,-0.12
1036731,9.62,-0.41,2.99,-0.1,-0.64,-0.11
1036744,9.73,-0.39,2.81,-0.12,-0.65,-0.12
1036758,9.69,-0.35,2.79,-0.14,-0.66,-0.14
1036772,9.67,-0.34,2.81,-0.16,-0.71,-0.17
1036785,9.61,-0.38,2.76,-0.15,-0.78,-0.18
1036799,9.76,-0.37,2.55,-0.12,-0.78,-0.17
1036813,9.96,-0.33,2.41,-0.1,-0.7,-0.14
1036826,10.12,-0.25,2.36,-0.08,-0.55,-0.1
1036840,10.19,-0.28,2.47,-0.08,-0.38,-0.07
1036854,10.23,-0.38,2.52,-0.07,-0.2,-0.04
1036868,10.3,-0.44,2.53,-0.04,0.01,0.0
1036881,10.31,-0.46,2.59,0.0,0.25,0.05
1036895,10.21,-0.43,2.78,0.0,0.43,0.07
1036909,9.97,-0.3,3.02,-0.04,0.51,0.05
1036922,9.8,-0.19,3.14,-0.11,0.49,0.05
1036936,9.74,-0.24,3.09,-0.15,0.43,0.07
1036950,9.74,-0.41,3.15,-0.16,0.38,0.09
1036963,9.75,-0.51,3.24,-0.14,0.34,0.08
1036977,9.79,-0.5,3.27,-0.12,0.31,0.06
1036991,9.88,-0.5,3.19,-0.08,0.34,0.07
1037004,9.94,-0.56,3.18,-0.05,0.43,0.09
1037018,9.93,-0.56,3.28,-0.02,0.54,0.1
1037032,9.89,-0.51,3.34,-0.02,0.65,0.12
1037045,9.74,-0.4,3.45,-0.06,0.71,0.11
1037059,9.62,-0.35,3.6,-0.1,0.72,0.1
1037073,9.5,-0.34,3.66,-0.16,0.66,0.09
1037086,9.46,-0.45,3.64,-0.2,0.57,0.07
1037100,9.33,-0.58,3.7,-0.2,0.44,0.03
1037114,9.27,-0.67,3.74,-0.17,0.28,0.0
1037127,9.32,-0.68,3.65,-0.14,0.13,-0.01
1037141,9.43,-0.64,3.52,-0.11,0.03,-0.01
1037155,9.53,-0.59,3.43,-0.1,-0.02,-0.01
1037168,9.56,-0.58,3.46,-0.12,-0.05,-0.02
1037182,9.5,-0.55,3.48,-0.14,-0.1,-0.05
1037196,9.36,-0.48,3.5,-0.17,-0.19,-0.1
1037209,9.35,-0.44,3.43,-0.18,-0.3,-0.12
1037223,9.39,-0.46,3.32,-0.17,-0.41,-0.11
1037237,9.51,-0.48,3.19,-0.15,-0.5,-0.11
1037250,9.33,-0.46,3.17,-0.18,-0.64,-0.19
1037264,9.21,-0.4,3.24,-0.16,-0.86,-0.24
1037278,9.37,-0.44,2.93,-0.14,-1.09,-0.25
