miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
752995,-1.79,-4.54,9.26,-1.22,-0.17,-0.45
753008,-1.77,-4.72,9.2,-1.41,-0.22,-0.52
753022,-1.65,-4.73,9.12,-1.59,-0.26,-0.58
753036,-1.64,-4.9,9.0,-1.81,-0.3,-0.64
753049,-1.55,-4.99,8.88,-2.07,-0.34,-0.73
753063,-1.44,-5.29,8.72,-2.29,-0.37,-0.79
753077,-1.28,-5.78,8.46,-2.44,-0.39,-0.83
753090,-1.1,-6.73,8.3,-2.38,-0.38,-0.8
753104,-0.94,-7.21,8.13,-2.2,-0.35,-0.73
753118,-0.76,-7.33,7.87,-1.99,-0.3,-0.67
753131,-0.69,-7.41,7.64,-1.82,-0.26,-0.62
753145,-0.67,-7.65,7.5,-1.67,-0.24,-0.58
753159,-0.57,-7.86,7.41,-1.48,-0.23,-0.52
753172,-0.51,-7.98,7.34,-1.3,-0.22,-0.44
753186,-0.41,-7.99,7.17,-1.15,-0.19,-0.39
753200,-0.31,-8.34,7.13,-0.94,-0.14,-0.31
753213,-0.21,-8.52,7.02,-0.69,-0.08,-0.21
753227,-0.21,-8.63,6.93,-0.42,0.0,-0.1
753241,-0.22,-8.91,6.95,-0.04,0.08,0.04
753254,-0.25,-8.81,6.95,0.38,0.15,0.2
753268,-0.26,-8.64,6.97,0.77,0.21,0.35
753282,-0.4,-8.4,7.05,1.13,0.26,0.49
753295,-0.57,-7.76,7.21,1.31,0.28,0.54
753309,-0.71,-7.33,7.37,1.35,0.27,0.54
753323,-0.8,-7.1,7.51,1.3,0.25,0.52
753336,-0.77,-7.04,7.65,1.27,0.25,0.51
753350,-0.75,-7.2,7.73,1.33,0.28,0.54
753364,-0.82,-7.33,7.84,1.5,0.32,0.59
753377,-0.87,-7.1,7.81,1.72,0.36,0.64
753391,-1.04,-6.78,7.92,1.89,0.39,0.69
753405,-1.28,-6.21,8.03,1.95,0.38,0.71
753418,-1.49,-5.58,8.28,1.87,0.33,0.7
753432,-1.59,-5.15,8.51,1.66,0.26,0.63
753446,-1.6,-4.75,8.62,1.36,0.2,0.54
753459,-1.68,-4.67,8.8,1.08,0.16,0.44
753473,-1.73,-4.62,8.89,0.81,0.13,0.34
