miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2259440,-1.2,-9.42,6.23,4.03,0.88,1.22
2259454,-1.8,-7.81,6.48,4.37,0.92,1.3
2259467,-2.35,-6.22,6.95,4.23,0.87,1.3
2259481,-2.87,-5.1,7.56,3.71,0.72,1.22
2259495,-3.12,-4.36,8.02,2.91,0.51,1.03
2259508,-3.12,-4.04,8.32,2.08,0.33,0.8
2259522,-3.19,-4.23,8.57,1.28,0.17,0.57
2259536,-3.18,-4.45,8.66,0.65,0.04,0.36
2259549,-3.16,-4.39,8.73,0.12,-0.04,0.16
2259563,-3.1,-3.76,8.64,-0.62,-0.13,-0.12
2259577,-3.3,-2.62,8.42,-1.82,-0.29,-0.57
2259590,-3.59,-1.57,8.13,-3.34,-0.57,-1.1
2259604,-3.13,-3.68,7.51,-4.5,-0.82,-1.35
2259618,-2.43,-7.11,7.07,-4.78,-0.9,-1.35
2259632,-1.8,-7.81,6.59,-4.57,-0.87,-1.33
2259646,-1.25,-8.09,6.01,-4.22,-0.74,-1.25
2259659,-1.44,-8.58,5.71,-3.94,-0.62,-1.25
2259673,-1.43,-8.41,5.37,-3.63,-0.55,-1.15
2259687,-1.53,-9.09,5.16,-3.25,-0.55,-1.02
2259700,-1.29,-9.38,4.92,-2.82,-0.56,-0.86
2259714,-0.81,-10.11,4.78,-2.21,-0.49,-0.65
2259728,-0.53,-10.45,4.64,-1.55,-0.34,-0.44
2259741,-0.5,-10.39,4.68,-0.82,-0.14,-0.24
2259755,-0.59,-10.44,4.73,-0.16,0.06,-0.05
2259769,-0.53,-10.65,4.83,0.49,0.24,0.15
2259782,-0.42,-10.9,4.81,1.28,0.45,0.41
2259796,-0.36,-10.99,4.85,2.16,0.66,0.69
2259810,-0.56,-10.65,4.85,2.92,0.81,0.9
2259823,-0.89,-9.57,4.97,3.51,0.9,1.05
2259837,-1.32,-8.76,5.37,3.85,0.91,1.2
2259851,-1.72,-7.89,5.75,3.91,0.86,1.27
2259864,-2.13,-6.95,6.28,3.68,0.76,1.26
2259878,-2.55,-6.0,6.86,3.17,0.61,1.13
2259892,-2.77,-5.5,7.35,2.55,0.43,0.98
2259905,-2.82,-5.57,7.78,2.0,0.28,0.88
2259919,-2.74,-6.42,8.07,1.78,0.23,0.87
2259933,-2.66,-6.04,8.01,1.62,0.21,0.77
2259946,-2.73,-5.2,8.09,1.29,0.2,0.58
2259960,-3.05,-4.24,8.14,0.63,0.13,0.3
2259974,-3.46,-3.17,8.1,-0.37,-0.03,-0.05
2259988,-3.99,-1.82,8.09,-1.96,-0.36,-0.58
2260001,-3.71,-2.52,7.89,-3.41,-0.72,-0.99
2260015,-2.94,-5.31,7.44,-4.12,-0.92,-1.15
2260029,-1.96,-7.52,6.79,-4.12,-0.91,-1.14
2260042,-1.36,-8.23,6.32,-3.71,-0.74,-1.07
2260056,-1.43,-8.02,6.04,-3.41,-0.58,-1.09
2260070,-1.79,-7.29,5.77,-3.37,-0.52,-1.19
2260083,-1.8,-8.06,5.59,-3.26,-0.55,-1.13
2260097,-1.47,-9.17,5.42,-2.89,-0.56,-0.96
2260111,-1.07,-10.12,5.34,-2.18,-0.48,-0.68
2260124,-0.53,-10.69,5.22,-1.29,-0.28,-0.41
2260138,-0.37,-10.79,5.14,-0.42,-0.01,-0.17
2260152,-0.43,-11.29,5.23,0.65,0.31,0.16
2260165,-0.3,-11.83,5.2,1.9,0.6,0.56
2260179,-0.51,-10.99,5.12,2.91,0.81,0.82
2260193,-0.99,-9.93,5.39,3.73,0.94,1.04
2260207,-1.46,-8.74,5.75,4.19,0.96,1.2
2260221,-1.75,-7.86,6.16,4.44,0.93,1.37
2260234,-2.01,-7.12,6.52,4.49,0.89,1.48
2260248,-2.44,-6.03,7.05,4.29,0.84,1.45
2260262,-2.8,-4.94,7.49,3.81,0.73,1.32
2260275,-3.16,-4.35,7.94,3.21,0.59,1.13
2260289,-3.49,-4.08,8.41,2.57,0.43,0.94
2260303,-3.53,-3.96,8.71,1.95,0.26,0.75
2260316,-3.37,-3.59,8.79,1.32,0.12,0.52
2260330,-3.27,-3.34,8.76,0.55,0.01,0.24
2260344,-3.33,-3.25,8.64,-0.28,-0.08,-0.05
2260357,-3.68,-2.54,8.58,-1.36,-0.27,-0.44
2260371,-3.8,-1.9,8.57,-2.69,-0.54,-0.88
2260385,-3.67,-3.1,8.23,-3.85,-0.85,-1.23
2260398,-2.89,-5.14,7.82,-4.35,-0.99,-1.33
2260412,-2.17,-6.89,7.36,-4.31,-0.97,-1.3
2260426,-1.69,-7.51,7.0,-4.04,-0.83,-1.25
2260439,-1.59,-7.77,6.73,-3.71,-0.66,-1.18
2260453,-1.66,-8.52,6.53,-3.28,-0.52,-1.07
2260467,-1.66,-8.72,6.36,-2.79,-0.44,-0.92
2260480,-1.53,-9.36,6.34,-2.2,-0.37,-0.71
2260494,-1.28,-9.78,6.14,-1.46,-0.26,-0.45
2260508,-0.82,-10.36,6.05,-0.5,-0.02,-0.11
2260521,-0.66,-11.2,6.13,0.63,0.26,0.24
2260535,-0.48,-11.72,6.0,2.1,0.6,0.67
2260549,-0.9,-9.8,5.93,3.14,0.84,0.87
2260562,-1.53,-8.28,6.2,3.7,0.94,1.01
2260576,-2.12,-7.18,6.55,3.88,0.92,1.1
2260590,-2.45,-6.04,7.03,3.72,0.8,1.12
2260603,-2.61,-5.6,7.42,3.4,0.66,1.12
2260617,-2.68,-5.33,7.86,2.99,0.53,1.05
2260631,-2.96,-5.15,8.26,2.63,0.43,0.94
2260644,-3.08,-4.75,8.44,2.26,0.34,0.81
2260658,-3.15,-4.7,8.67,1.93,0.29,0.72
2260672,-3.23,-4.22,8.78,1.53,0.23,0.57
2260686,-3.33,-3.67,8.89,1.02,0.16,0.41
2260699,-3.48,-3.3,8.95,0.34,0.05,0.18
2260713,-3.53,-3.09,9.0,-0.45,-0.1,-0.07
2260727,-3.82,-2.38,9.02,-1.49,-0.31,-0.42
2260740,-3.7,-2.12,8.84,-2.64,-0.55,-0.77
2260754,-3.42,-3.57,8.46,-3.6,-0.75,-1.05
2260768,-2.86,-4.32,7.95,-4.23,-0.85,-1.24
2260781,-2.56,-4.86,7.38,-4.78,-0.92,-1.44
2260795,-2.03,-6.67,6.77,-4.86,-0.87,-1.42
2260809,-1.64,-8.29,6.35,-4.48,-0.74,-1.31
2260822,-1.35,-9.32,5.98,-3.65,-0.56,-1.06
2260836,-1.42,-9.82,5.89,-2.64,-0.41,-0.81
2260850,-1.4,-9.39,5.79,-1.79,-0.31,-0.62
2260863,-1.28,-9.21,5.81,-1.02,-0.19,-0.43
2260877,-1.29,-8.89,5.9,-0.39,-0.08,-0.25
2260891,-1.11,-9.08,6.05,0.14,0.05,-0.08
2260904,-0.95,-9.65,6.19,0.82,0.22,0.13
2260918,-0.61,-10.52,6.36,1.73,0.44,0.43
2260932,-0.65,-10.96,6.38,2.92,0.72,0.74
2260945,-1.1,-9.44,6.41,3.83,0.93,0.94
2260959,-1.62,-7.83,6.56,4.27,1.02,1.09
2260973,-2.22,-6.31,6.99,4.22,0.97,1.15
2260986,-2.65,-5.17,7.58,3.79,0.82,1.15
2261000,-2.93,-4.62,8.05,3.25,0.64,1.1
2261014,-3.01,-4.68,8.4,2.7,0.46,1.01
2261027,-2.92,-4.63,8.56,2.26,0.36,0.89
2261041,-3.04,-4.73,8.76,1.99,0.32,0.77
2261055,-3.15,-4.23,8.98,1.65,0.27,0.6
2261068,-3.33,-3.59,9.23,1.19,0.21,0.43
2261082,-3.37,-3.19,9.24,0.62,0.13,0.25
2261096,-3.44,-2.96,9.29,-0.13,0.02,0.01
2261109,-3.66,-2.09,9.2,-1.27,-0.18,-0.39
2261123,-3.69,-1.66,9.07,-2.47,-0.41,-0.77
2261137,-3.59,-2.89,8.76,-3.59,-0.66,-1.11
2261150,-3.05,-4.63,8.3,-4.21,-0.82,-1.27
2261164,-2.62,-5.74,7.85,-4.46,-0.88,-1.35
2261178,-2.17,-6.32,7.38,-4.55,-0.88,-1.39
2261192,-1.91,-7.07,6.88,-4.52,-0.82,-1.39
2261205,-1.66,-8.36,6.61,-4.17,-0.72,-1.24
2261219,-1.46,-9.69,6.42,-3.41,-0.6,-0.95
2261233,-1.18,-10.33,6.27,-2.38,-0.44,-0.63
2261246,-1.04,-10.24,6.15,-1.43,-0.27,-0.36
2261260,-1.06,-9.67,6.05,-0.57,-0.08,-0.14
2261274,-1.21,-9.31,6.16,0.1,0.09,0.04
2261287,-1.31,-9.36,6.34,0.68,0.21,0.23
2261301,-1.25,-9.78,6.61,1.43,0.36,0.5
2261315,-1.2,-10.11,6.76,2.37,0.56,0.8
2261328,-1.18,-9.67,6.73,3.28,0.77,1.08
2261342,-1.59,-8.51,6.68,3.99,0.95,1.23
2261356,-2.18,-6.45,6.73,4.16,1.0,1.24
2261369,-2.7,-5.06,7.15,3.84,0.92,1.15
2261383,-3.18,-3.98,7.66,3.11,0.7,0.99
2261397,-3.43,-3.48,7.97,2.19,0.42,0.78
2261410,-3.35,-3.35,8.16,1.27,0.17,0.5
2261424,-3.18,-3.5,8.29,0.37,-0.04,0.19
2261438,-2.93,-4.08,8.29,-0.3,-0.15,-0.05
2261451,-2.79,-4.62,8.36,-0.72,-0.2,-0.21
2261465,-2.75,-4.98,8.4,-1.0,-0.22,-0.31
2261479,-2.8,-4.9,8.38,-1.31,-0.26,-0.43
2261492,-2.79,-4.73,8.3,-1.67,-0.31,-0.54
2261506,-2.82,-5.09,8.2,-2.06,-0.39,-0.65
2261520,-2.69,-5.1,7.92,-2.48,-0.47,-0.78
2261533,-2.56,-5.4,7.68,-2.87,-0.55,-0.89
2261547,-2.3,-5.86,7.28,-3.21,-0.59,-0.98
2261561,-2.14,-6.25,6.9,-3.51,-0.63,-1.1
2261574,-1.9,-7.61,6.63,-3.44,-0.6,-1.03
2261588,-1.59,-9.14,6.48,-2.94,-0.51,-0.86
2261602,-1.33,-9.74,6.36,-2.14,-0.37,-0.63
2261616,-1.17,-9.71,6.19,-1.39,-0.23,-0.43
2261629,-1.36,-8.91,6.1,-0.85,-0.11,-0.33
2261643,-1.55,-7.87,6.03,-0.72,-0.09,-0.35
2261657,-1.62,-7.83,6.1,-0.81,-0.12,-0.36
2261671,-1.52,-8.02,6.06,-0.93,-0.17,-0.37
2261684,-1.19,-8.56,5.97,-0.95,-0.17,-0.34
2261698,-1.07,-9.34,5.91,-0.75,-0.1,-0.26
2261712,-0.87,-10.03,5.89,-0.3,0.03,-0.1
2261725,-0.69,-10.91,5.94,0.51,0.24,0.19
2261739,-0.64,-11.21,5.92,1.54,0.48,0.52
2261753,-0.81,-10.05,5.84,2.28,0.66,0.71
2261766,-1.37,-8.8,5.92,2.73,0.76,0.84
2261780,-1.89,-7.7,6.18,2.79,0.74,0.88
2261794,-2.18,-7.01,6.56,2.62,0.64,0.9
2261807,-2.38,-6.65,6.94,2.33,0.51,0.88
