miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2281326,9.16,-3.18,1.85,-4.03,-0.79,-0.75
2281340,9.53,-5.01,1.34,-3.75,-0.7,-0.61
2281353,9.7,-5.74,1.49,-3.12,-0.62,-0.54
2281367,9.72,-5.94,1.23,-2.28,-0.56,-0.41
2281381,9.86,-5.67,1.05,-1.4,-0.42,-0.29
2281394,9.76,-5.12,1.15,-0.66,-0.25,-0.19
2281408,9.68,-4.61,1.4,-0.19,-0.11,-0.12
2281422,9.75,-4.44,1.58,0.19,0.01,-0.04
2281435,9.84,-4.57,1.47,0.6,0.2,0.14
2281449,9.9,-5.0,1.53,1.17,0.44,0.39
2281463,9.93,-5.51,1.48,1.89,0.65,0.64
2281476,9.76,-5.84,1.36,2.67,0.85,0.83
2281490,9.62,-5.96,1.62,3.47,0.91,0.88
2281504,9.29,-4.79,1.42,3.94,0.93,0.83
2281517,9.05,-3.3,1.7,4.04,0.9,0.81
2281531,8.83,-2.18,2.1,3.73,0.83,0.78
2281545,8.64,-1.54,2.71,3.05,0.69,0.67
2281559,8.45,-1.25,3.21,2.2,0.49,0.52
2281572,8.32,-1.26,3.49,1.2,0.24,0.32
2281586,8.27,-1.65,3.68,0.29,0.02,0.16
2281600,8.46,-2.45,3.72,-0.32,-0.14,0.06
2281613,8.65,-3.42,3.66,-0.7,-0.23,-0.03
2281627,8.87,-3.81,3.51,-0.92,-0.26,-0.15
2281641,8.88,-3.45,3.38,-1.18,-0.26,-0.32
2281654,8.7,-2.52,3.25,-1.65,-0.27,-0.51
2281668,8.42,-1.77,3.22,-2.37,-0.36,-0.7
2281682,8.34,-1.32,3.2,-3.2,-0.54,-0.88
2281695,8.6,-1.76,2.77,-3.88,-0.77,-0.89
2281709,9.15,-3.33,1.92,-4.05,-0.83,-0.73
2281723,9.61,-5.0,1.41,-3.73,-0.7,-0.57
2281736,9.72,-6.09,1.4,-3.03,-0.51,-0.47
2281750,9.6,-5.93,1.61,-2.27,-0.43,-0.46
2281764,9.55,-5.47,1.46,-1.52,-0.38,-0.34
2281777,9.64,-4.97,1.37,-0.87,-0.26,-0.24
2281791,9.74,-4.38,1.54,-0.47,-0.13,-0.19
2281805,9.68,-4.0,1.48,-0.21,-0.03,-0.12
2281818,9.72,-4.13,1.35,0.17,0.12,0.07
2281832,9.67,-4.82,1.38,0.73,0.31,0.3
2281846,9.65,-5.34,1.48,1.37,0.44,0.47
2281859,9.78,-5.77,1.56,2.16,0.5,0.54
2281873,9.59,-5.44,1.17,2.93,0.65,0.62
2281887,9.4,-4.76,1.39,3.51,0.76,0.69
2281900,9.17,-3.97,1.7,3.81,0.76,0.72
2281914,8.99,-3.08,2.0,3.73,0.71,0.68
2281928,8.83,-2.18,2.31,3.33,0.64,0.6
2281941,8.6,-1.52,2.85,2.61,0.52,0.49
2281956,8.34,-1.34,3.37,1.72,0.34,0.34
2281969,8.29,-1.59,3.67,0.81,0.1,0.18
2281983,8.44,-1.93,3.65,-0.0,-0.12,-0.02
2281997,8.56,-2.34,3.45,-0.75,-0.25,-0.2
2282010,8.6,-2.4,3.46,-1.48,-0.36,-0.43
2282024,8.53,-2.16,3.4,-2.17,-0.49,-0.63
2282038,8.59,-2.32,3.19,-2.76,-0.62,-0.7
2282051,8.93,-3.17,2.79,-3.04,-0.69,-0.65
2282065,9.17,-3.84,2.48,-3.21,-0.7,-0.68
2282079,9.28,-3.38,2.35,-3.48,-0.73,-0.87
2282092,9.28,-3.02,1.85,-3.62,-0.75,-0.85
2282106,9.53,-3.87,1.35,-3.4,-0.68,-0.63
2282120,9.73,-5.42,1.16,-2.8,-0.51,-0.42
2282133,9.72,-6.19,1.44,-2.02,-0.39,-0.34
2282147,9.65,-5.57,1.65,-1.44,-0.4,-0.39
2282161,9.56,-4.05,1.31,-1.11,-0.41,-0.44
2282174,9.68,-3.37,1.0,-0.89,-0.28,-0.31
2282188,9.66,-3.7,1.2,-0.72,-0.1,-0.12
2282202,9.7,-4.32,1.46,-0.46,-0.01,0.04
2282215,9.74,-4.92,1.3,-0.03,0.12,0.19
2282229,9.86,-5.59,1.56,0.66,0.31,0.37
2282243,10.0,-6.29,1.41,1.56,0.45,0.53
2282256,10.06,-6.22,1.24,2.47,0.66,0.67
2282270,9.88,-5.67,1.05,3.36,0.86,0.8
2282284,9.58,-4.93,0.99,3.97,0.99,0.85
2282297,9.2,-4.09,1.45,4.24,1.02,0.86
2282311,8.88,-3.02,1.96,4.13,0.89,0.83
2282325,8.74,-1.96,2.26,3.62,0.72,0.74
2282338,8.59,-1.19,2.55,2.87,0.6,0.62
2282352,8.38,-0.86,3.05,1.85,0.44,0.45
2282366,8.2,-1.15,3.41,0.82,0.18,0.26
2282379,8.25,-1.78,3.51,-0.05,-0.07,0.06
2282393,8.44,-2.58,3.51,-0.68,-0.23,-0.06
2282407,8.78,-3.35,3.39,-1.06,-0.33,-0.14
2282420,8.94,-3.38,3.27,-1.42,-0.38,-0.31
2282434,8.91,-2.61,2.91,-1.95,-0.4,-0.53
2282448,8.69,-1.55,2.76,-2.77,-0.45,-0.77
2282462,8.61,-1.16,2.57,-3.56,-0.57,-0.87
2282475,8.85,-2.15,1.96,-4.06,-0.72,-0.77
2282489,9.31,-3.96,1.34,-4.03,-0.7,-0.61
2282503,9.62,-5.55,1.13,-3.49,-0.57,-0.44
2282516,9.63,-5.96,1.46,-2.85,-0.46,-0.46
2282530,9.6,-5.4,1.39,-2.1,-0.43,-0.41
2282544,9.67,-5.06,1.05,-1.42,-0.3,-0.28
2282557,9.72,-4.67,1.18,-0.92,-0.13,-0.26
2282571,9.52,-4.1,1.28,-0.58,-0.03,-0.23
2282585,9.51,-3.78,1.29,-0.32,0.03,-0.1
2282598,9.65,-4.3,1.14,0.07,0.12,0.1
2282612,9.71,-5.1,1.29,0.62,0.27,0.28
2282626,9.82,-5.89,1.44,1.34,0.29,0.38
2282639,9.94,-5.88,0.93,2.2,0.45,0.51
2282653,9.81,-5.52,0.95,3.1,0.68,0.7
2282667,9.5,-5.21,1.33,3.74,0.8,0.81
2282680,9.27,-4.34,1.61,4.06,0.78,0.78
2282694,9.0,-2.9,1.69,3.93,0.72,0.69
2282708,8.73,-1.81,2.03,3.45,0.68,0.62
2282721,8.38,-1.2,2.91,2.61,0.54,0.5
2282735,8.15,-1.13,3.53,1.58,0.24,0.32
2282749,8.15,-1.37,3.69,0.63,-0.04,0.15
2282762,8.43,-1.96,3.59,-0.25,-0.25,-0.02
2282776,8.67,-2.84,3.46,-0.79,-0.35,-0.08
2282790,8.89,-3.56,3.34,-1.13,-0.37,-0.2
2282803,8.94,-3.32,3.3,-1.53,-0.39,-0.41
2282817,8.84,-2.88,3.07,-1.87,-0.41,-0.5
2282831,8.84,-2.75,2.87,-2.24,-0.43,-0.54
2282844,8.83,-2.7,2.67,-2.74,-0.48,-0.66
2282858,8.83,-2.23,2.5,-3.31,-0.59,-0.85
2282872,9.03,-2.44,1.97,-3.64,-0.7,-0.79
2282885,9.42,-4.04,1.48,-3.44,-0.65,-0.55
2282899,9.68,-5.66,1.4,-2.94,-0.52,-0.43
2282913,9.73,-6.12,1.76,-2.19,-0.45,-0.4
2282926,9.76,-5.64,1.56,-1.4,-0.4,-0.34
2282940,9.84,-4.92,1.24,-0.8,-0.27,-0.25
2282954,9.75,-4.22,1.21,-0.38,-0.08,-0.16
2282967,9.64,-4.0,1.28,-0.05,0.09,-0.05
2282981,9.56,-4.41,1.37,0.36,0.22,0.13
2282995,9.62,-5.19,1.54,0.93,0.28,0.27
2283008,9.77,-5.41,1.32,1.59,0.36,0.38
2283022,9.8,-5.39,1.12,2.33,0.52,0.55
2283036,9.68,-5.36,1.17,3.07,0.7,0.71
2283050,9.51,-4.91,1.44,3.61,0.78,0.75
2283063,9.24,-4.04,1.58,3.82,0.77,0.73
2283077,8.95,-2.89,1.87,3.7,0.72,0.7
2283091,8.68,-2.03,2.4,3.23,0.61,0.64
2283104,8.51,-1.58,2.92,2.52,0.44,0.52
2283118,8.35,-1.07,3.31,1.47,0.2,0.28
2283132,8.32,-0.95,3.48,0.37,-0.05,0.08
2283145,8.51,-1.64,3.42,-0.49,-0.22,-0.05
2283159,8.67,-2.92,3.34,-1.03,-0.31,-0.1
2283173,8.97,-3.93,3.26,-1.27,-0.35,-0.2
2283186,9.08,-3.88,3.09,-1.41,-0.35,-0.33
2283200,8.91,-2.92,2.89,-1.79,-0.36,-0.54
2283214,8.54,-1.51,2.89,-2.58,-0.44,-0.8
2283227,8.45,-0.8,2.92,-3.45,-0.61,-0.94
2283241,8.87,-2.2,2.35,-3.83,-0.8,-0.69
2283255,9.56,-5.06,1.52,-3.53,-0.71,-0.4
2283268,9.96,-6.44,1.52,-2.95,-0.49,-0.38
2283282,9.77,-5.68,1.74,-2.38,-0.41,-0.51
2283296,9.49,-4.19,1.33,-1.94,-0.37,-0.51
2283309,9.46,-3.68,1.16,-1.6,-0.25,-0.35
2283323,9.52,-4.06,1.4,-1.32,-0.13,-0.23
2283337,9.61,-4.47,1.58,-1.02,-0.09,-0.18
2283350,9.78,-4.56,1.35,-0.65,-0.05,-0.11
