miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
12100.0,3.21,0.07,-9.25,-0.79,-0.85,0.2
12110.0,1.66,2.21,-8.58,-2.19,-1.45,-0.15
12120.0,1.06,4.36,-8.01,-2.3,-0.94,-0.19
12130.0,0.6,5.68,-7.65,-0.81,-0.22,-0.24
12140.0,0.5,4.45,-8.14,0.84,0.87,-0.61
12150.0,1.5,3.52,-8.66,2.03,2.06,-0.06
12160.0,2.57,1.14,-8.6,1.73,2.39,0.92
12170.0,4.28,0.51,-8.58,0.75,0.42,1.05
12180.0,3.53,0.72,-8.82,-0.58,-2.22,0.57
12190.0,1.75,2.62,-9.25,-2.18,-2.12,-0.22
12200.0,1.12,3.94,-8.15,-2.79,-0.79,-0.78
12210.0,0.42,5.41,-7.42,-1.58,0.11,-1.15
12220.0,0.88,5.57,-7.86,0.8,0.94,-0.6
12230.0,0.61,3.37,-8.23,2.06,1.89,0.49
12240.0,2.65,1.82,-8.63,1.72,2.41,1.19
12250.0,4.22,1.57,-8.92,0.92,0.72,1.45
12260.0,4.24,1.08,-9.06,0.16,-1.76,0.62
12270.0,3.07,2.03,-9.66,-1.63,-2.9,-0.32
12280.0,0.4,2.74,-8.96,-2.59,-1.72,-0.92
12290.0,-0.47,4.64,-7.68,-2.81,0.29,-1.14
12300.0,0.68,6.16,-7.58,-0.24,1.38,-1.09
12310.0,0.99,4.8,-7.63,1.98,1.61,0.56
12320.0,2.13,1.57,-8.01,1.98,0.79,1.01
12330.0,2.52,1.73,-9.01,0.26,-1.06,0.78
12340.0,1.28,2.18,-9.09,-0.85,-2.16,0.21
12350.0,0.12,3.75,-8.18,-1.37,-1.31,-0.25
12360.0,-0.49,3.8,-7.62,-1.16,0.14,-0.76
12370.0,-0.32,4.02,-8.1,-0.7,1.64,-1.25
