miliseg,AcX,AcY,AcZ
537020.0,-0.7,-9.84,1.23
537040.0,-0.7,-9.85,1.26
537060.0,-0.67,-9.72,1.25
537080.0,-0.7,-9.78,1.33
537100.0,-0.73,-9.76,1.33
537120.0,-0.7,-9.72,1.41
537140.0,-0.72,-9.74,1.32
537160.0,-0.78,-9.66,1.38
537180.0,-0.74,-9.82,1.35
537200.0,-0.7,-9.75,1.3
537220.0,-0.67,-9.76,1.28
537240.0,-0.68,-9.92,1.24
537260.0,-0.7,-9.77,1.24
537280.0,-0.67,-9.84,1.23
537300.0,-0.8,-9.73,1.27
537320.0,-0.82,-9.79,1.27
537340.0,-0.69,-9.76,1.24
537360.0,-0.66,-9.77,1.15
537380.0,-0.79,-9.8,1.16
537400.0,-0.77,-9.8,1.21
537420.0,-0.71,-9.81,1.12
537440.0,-0.68,-9.86,1.13
537460.0,-0.71,-9.79,1.16
537480.0,-0.71,-9.83,1.15
537500.0,-0.74,-9.6,1.22
537520.0,-0.8,-9.74,1.26
537540.0,-0.78,-9.73,1.27
537560.0,-0.65,-9.76,1.23
537580.0,-0.67,-9.97,1.21
537600.0,-0.68,-9.88,1.22
537620.0,-0.65,-9.88,1.26
537640.0,-0.68,-9.89,1.28
537660.0,-0.68,-9.83,1.29
537680.0,-0.64,-9.85,1.28
537700.0,-0.72,-9.69,1.29
537720.0,-0.73,-9.83,1.24
537740.0,-0.68,-9.8,1.28
537760.0,-0.7,-9.72,1.22
537780.0,-0.73,-9.88,1.24
537800.0,-0.72,-9.76,1.17
537820.0,-0.69,-9.78,1.27
537840.0,-0.71,-9.79,1.27
537860.0,-0.74,-9.67,1.29
537880.0,-0.75,-9.76,1.3
537900.0,-0.73,-9.79,1.27
537920.0,-0.67,-9.83,1.28
537940.0,-0.69,-9.78,1.24
537960.0,-0.75,-9.75,1.28
537980.0,-0.71,-9.87,1.31
538000.0,-0.66,-9.83,1.24
538020.0,-0.7,-9.85,1.24
538040.0,-0.75,-9.74,1.24
538060.0,-0.78,-9.66,1.24
538080.0,-0.71,-9.78,1.27
538100.0,-0.75,-9.77,1.26
538120.0,-0.74,-9.79,1.24
538140.0,-0.71,-9.79,1.21
538160.0,-0.76,-9.73,1.23
538180.0,-0.76,-9.8,1.28
538200.0,-0.71,-9.82,1.3
538220.0,-0.73,-9.67,1.29
538240.0,-0.75,-9.79,1.3
538260.0,-0.78,-9.83,1.35
538280.0,-0.76,-9.79,1.36
538300.0,-0.71,-9.88,1.34
538320.0,-0.74,-9.72,1.33
538340.0,-0.79,-9.78,1.36
538360.0,-0.78,-9.86,1.35
538380.0,-0.77,-9.73,1.33
538400.0,-0.78,-9.79,1.32
538420.0,-0.82,-9.67,1.31
538440.0,-0.78,-9.74,1.23
538460.0,-0.77,-9.77,1.32
538480.0,-0.79,-9.72,1.25
538500.0,-0.76,-9.78,1.35
538520.0,-0.83,-9.74,1.34
538540.0,-0.81,-9.75,1.38
538560.0,-0.81,-9.73,1.46
538580.0,-0.78,-9.72,1.43
538600.0,-0.82,-9.78,1.49
538620.0,-0.73,-9.74,1.45
538640.0,-0.74,-9.86,1.38
538660.0,-0.83,-9.69,1.42
538680.0,-0.79,-9.97,1.39
