miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1205610,1.93,0.07,-9.21,0.51,-0.36,0.06
1205624,1.72,0.22,-9.28,-0.43,-0.62,-0.11
1205638,1.32,0.61,-9.29,-1.32,-0.74,-0.26
1205651,0.67,0.43,-9.09,-2.26,-0.58,-0.36
1205665,0.4,0.9,-8.67,-3.18,-0.22,-0.48
1205679,0.49,2.07,-8.16,-3.84,0.16,-0.56
1205692,0.56,3.52,-7.81,-4.01,0.4,-0.61
1205706,0.76,4.9,-7.62,-3.73,0.55,-0.61
1205720,1.26,6.21,-7.61,-2.99,0.56,-0.5
1205734,1.56,7.02,-7.66,-2.06,0.45,-0.34
1205747,1.59,7.06,-7.72,-0.99,0.29,-0.15
1205761,1.54,6.68,-7.71,0.0,0.11,0.03
1205775,1.32,6.1,-7.65,0.72,-0.01,0.16
1205788,1.21,5.66,-7.7,1.35,-0.08,0.24
1205802,1.15,5.25,-7.89,1.81,-0.06,0.3
1205816,1.23,4.96,-8.08,2.18,0.0,0.34
1205829,1.29,4.6,-8.28,2.52,0.08,0.4
1205843,1.27,3.95,-8.47,2.74,0.16,0.46
1205857,1.34,3.19,-8.56,2.8,0.22,0.53
1205870,1.42,2.34,-8.55,2.65,0.2,0.56
1205884,1.56,1.48,-8.76,2.25,0.02,0.48
1205898,1.7,0.89,-9.04,1.7,-0.19,0.38
1205911,1.69,0.62,-9.31,0.96,-0.4,0.22
1205925,1.55,0.43,-9.38,0.12,-0.52,0.03
1205939,1.42,0.43,-9.25,-0.7,-0.59,-0.14
1205952,1.13,1.11,-9.17,-1.47,-0.56,-0.27
1205966,0.76,1.38,-8.86,-2.14,-0.36,-0.37
1205980,0.54,1.71,-8.67,-2.69,-0.08,-0.43
1205993,0.64,2.35,-8.37,-3.15,0.19,-0.48
1206007,0.97,3.69,-8.22,-3.23,0.35,-0.49
1206021,1.18,4.7,-8.18,-3.01,0.38,-0.46
1206034,1.32,5.39,-8.11,-2.52,0.32,-0.4
1206048,1.46,5.93,-7.98,-1.9,0.22,-0.33
1206062,1.47,6.14,-7.88,-1.17,0.09,-0.23
1206075,1.38,5.96,-7.79,-0.5,-0.01,-0.13
1206089,1.26,5.76,-7.79,0.07,-0.07,-0.02
1206103,1.15,5.29,-7.73,0.55,-0.09,0.08
1206116,1.11,5.32,-7.74,1.06,-0.1,0.16
1206130,1.08,5.08,-7.8,1.48,-0.1,0.22
1206144,1.03,4.8,-7.85,1.93,-0.05,0.26
1206157,1.02,4.46,-7.96,2.33,0.03,0.33
1206171,0.94,3.93,-8.1,2.6,0.17,0.4
1206185,0.87,3.25,-8.18,2.77,0.38,0.48
1206198,0.89,2.51,-8.11,2.8,0.6,0.54
1206212,1.1,1.85,-8.37,2.67,0.71,0.54
1206226,1.5,0.95,-8.74,2.3,0.59,0.48
1206239,2.05,-0.03,-9.06,1.65,0.23,0.37
1206253,2.28,-0.56,-9.31,0.8,-0.19,0.21
1206267,2.11,-0.44,-9.41,-0.23,-0.56,0.01
1206280,1.7,0.01,-9.52,-1.28,-0.76,-0.16
1206294,1.07,0.07,-9.36,-2.3,-0.64,-0.29
1206308,0.9,0.71,-8.88,-3.23,-0.41,-0.47
1206321,0.71,2.25,-8.53,-3.75,-0.09,-0.59
1206335,0.87,3.62,-8.22,-3.81,0.17,-0.62
1206349,1.12,4.66,-7.94,-3.5,0.31,-0.56
1206362,1.25,5.84,-7.92,-2.8,0.32,-0.49
1206376,1.36,6.4,-7.9,-1.96,0.26,-0.4
1206390,1.44,6.45,-7.86,-1.01,0.16,-0.28
1206403,1.53,6.22,-7.98,-0.13,0.07,-0.13
1206417,1.48,5.81,-7.98,0.54,0.02,0.04
1206431,1.29,5.19,-8.02,1.12,-0.02,0.17
1206444,1.15,4.89,-8.17,1.62,-0.02,0.24
1206458,1.19,4.49,-8.25,2.01,0.03,0.27
1206472,1.2,4.1,-8.34,2.34,0.11,0.33
1206485,1.24,3.47,-8.38,2.53,0.23,0.41
1206499,1.2,2.82,-8.32,2.54,0.34,0.47
1206513,1.26,2.07,-8.32,2.34,0.37,0.47
1206527,1.49,1.45,-8.47,1.95,0.27,0.42
1206540,1.73,0.9,-8.8,1.41,0.05,0.31
1206554,1.82,0.42,-9.18,0.64,-0.18,0.14
1206568,1.74,0.1,-9.24,-0.32,-0.35,-0.08
1206581,1.52,0.3,-9.17,-1.3,-0.4,-0.29
1206595,1.28,0.4,-8.95,-2.43,-0.33,-0.41
1206609,1.11,1.75,-8.67,-3.22,-0.21,-0.53
1206622,0.9,2.55,-8.37,-3.71,0.01,-0.6
1206636,1.03,3.77,-7.99,-3.81,0.19,-0.63
1206650,1.15,5.25,-7.79,-3.49,0.29,-0.6
1206664,1.29,6.25,-7.63,-2.77,0.29,-0.55
1206677,1.42,6.77,-7.61,-1.9,0.23,-0.45
1206691,1.69,6.97,-7.68,-0.89,0.15,-0.24
1206705,1.54,6.58,-7.68,0.02,0.05,-0.01
1206718,1.35,5.94,-7.6,0.71,-0.01,0.14
1206732,1.3,5.72,-7.69,1.37,-0.07,0.27
1206746,1.33,5.49,-7.77,1.97,-0.09,0.37
1206759,1.3,5.21,-8.0,2.51,-0.07,0.47
1206773,1.21,4.58,-8.12,2.99,0.03,0.55
1206787,1.23,3.6,-8.26,3.25,0.11,0.57
1206800,1.36,2.48,-8.37,3.17,0.11,0.56
1206814,1.47,1.34,-8.58,2.74,0.04,0.49
1206828,1.64,0.52,-8.86,2.02,-0.14,0.36
1206841,1.69,0.2,-9.11,1.2,-0.31,0.21
1206855,1.57,0.21,-9.32,0.23,-0.4,0.04
1206869,1.32,0.03,-9.35,-0.84,-0.39,-0.16
1206882,1.06,-0.31,-9.11,-1.99,-0.27,-0.36
1206896,0.96,0.32,-8.78,-3.18,-0.11,-0.58
1206910,0.85,2.07,-8.48,-3.9,0.1,-0.72
1206923,1.04,3.75,-8.13,-3.97,0.23,-0.74
1206937,1.02,5.22,-7.82,-3.47,0.31,-0.68
1206951,1.2,6.25,-7.72,-2.54,0.29,-0.57
1206965,1.45,6.82,-7.86,-1.45,0.23,-0.35
1206978,1.52,6.68,-7.89,-0.3,0.14,-0.07
1206992,1.36,5.98,-7.82,0.67,0.06,0.15
1207006,1.28,5.54,-7.83,1.41,-0.01,0.3
1207019,1.22,5.13,-7.9,2.05,-0.03,0.41
1207033,1.22,4.65,-8.05,2.58,0.03,0.5
1207047,1.28,4.04,-8.21,2.91,0.13,0.55
1207060,1.29,3.08,-8.22,3.02,0.24,0.58
1207074,1.35,2.1,-8.3,2.84,0.31,0.57
1207088,1.33,1.36,-8.43,2.46,0.36,0.51
1207101,1.38,0.84,-8.54,1.9,0.41,0.43
1207115,1.57,0.68,-8.58,1.33,0.39,0.34
1207129,1.78,0.62,-8.83,0.7,0.25,0.22
1207142,1.88,0.58,-9.16,0.09,0.09,0.07
1207156,1.84,0.53,-9.39,-0.51,-0.01,-0.11
1207170,1.69,0.08,-9.29,-1.38,-0.03,-0.33
1207183,1.65,-0.01,-9.03,-2.4,-0.01,-0.54
1207197,1.7,1.11,-8.81,-3.17,-0.0,-0.69
1207211,1.63,2.7,-8.79,-3.56,0.02,-0.75
1207224,1.69,4.2,-8.57,-3.36,0.02,-0.71
1207238,1.76,5.11,-8.33,-2.85,-0.06,-0.64
1207252,1.59,5.49,-8.24,-2.09,-0.11,-0.5
1207265,1.56,5.6,-8.09,-1.31,-0.16,-0.37
1207279,1.44,5.45,-8.14,-0.67,-0.19,-0.27
1207293,1.48,5.31,-8.19,-0.08,-0.17,-0.14
1207306,1.56,5.06,-8.24,0.38,-0.11,0.03
1207320,1.51,4.8,-8.18,0.74,-0.06,0.16
1207334,1.42,4.53,-8.15,1.08,-0.01,0.24
1207347,1.44,4.38,-8.25,1.4,0.03,0.29
1207361,1.49,4.25,-8.33,1.69,0.06,0.35
1207375,1.59,3.85,-8.44,1.98,0.06,0.41
1207389,1.6,3.25,-8.41,2.13,0.01,0.43
1207402,1.51,2.58,-8.48,2.11,-0.04,0.41
1207416,1.57,2.03,-8.62,1.92,-0.1,0.37
1207430,1.52,1.38,-8.81,1.51,-0.14,0.29
1207444,1.32,0.4,-9.06,0.74,-0.08,0.13
1207457,1.3,-0.09,-9.09,-0.14,-0.0,-0.08
1207471,1.24,-0.08,-8.91,-1.3,0.12,-0.34
1207485,1.3,0.46,-8.68,-2.35,0.24,-0.58
1207498,1.43,1.73,-8.54,-3.05,0.33,-0.71
1207512,1.52,3.16,-8.4,-3.27,0.37,-0.73
1207526,1.67,4.62,-8.27,-2.94,0.34,-0.67
1207539,1.77,5.3,-8.15,-2.36,0.24,-0.55
1207553,1.7,5.6,-8.09,-1.55,0.11,-0.41
1207567,1.72,5.56,-8.05,-0.77,-0.02,-0.26
1207580,1.64,5.21,-8.08,-0.18,-0.12,-0.11
1207594,1.47,4.77,-8.12,0.28,-0.15,0.02
1207608,1.49,4.48,-8.1,0.6,-0.14,0.14
1207621,1.52,4.38,-8.12,0.84,-0.12,0.22
1207635,1.54,4.34,-8.14,1.11,-0.11,0.29
1207649,1.64,4.6,-8.18,1.5,-0.11,0.35
1207662,1.64,4.62,-8.24,1.96,-0.15,0.43
1207676,1.48,3.96,-8.25,2.38,-0.18,0.51
1207690,1.4,2.98,-8.29,2.58,-0.16,0.55
1207703,1.34,2.02,-8.41,2.46,-0.17,0.52
1207717,1.29,1.11,-8.7,2.05,-0.16,0.43
1207731,1.36,0.63,-9.02,1.45,-0.15,0.29
1207744,1.43,0.26,-9.19,0.73,-0.12,0.15
1207758,1.37,-0.16,-9.25,-0.22,-0.06,-0.03
1207772,1.29,0.18,-9.18,-1.17,0.02,-0.26
1207785,1.2,0.27,-8.99,-2.13,0.15,-0.46
1207799,1.17,1.0,-8.66,-3.01,0.32,-0.63
1207813,1.35,2.57,-8.47,-3.46,0.43,-0.73
1207826,1.51,3.81,-8.25,-3.45,0.43,-0.78
1207840,1.62,4.56,-8.14,-3.16,0.38,-0.76
1207854,1.8,5.25,-8.09,-2.64,0.26,-0.69
1207867,2.03,5.91,-8.18,-1.99,0.1,-0.53
1207881,1.99,6.14,-8.17,-1.23,-0.11,-0.29
1207895,1.69,5.89,-8.02,-0.5,-0.28,-0.1
1207908,1.49,5.51,-7.91,0.08,-0.38,0.02
1207922,1.3,5.06,-7.85,0.54,-0.41,0.11
1207936,1.23,5.03,-7.96,0.94,-0.38,0.17
1207949,1.3,4.87,-7.95,1.27,-0.31,0.25
1207963,1.34,4.75,-8.02,1.62,-0.24,0.35
1207977,1.25,4.47,-8.11,1.96,-0.17,0.42
1207990,1.15,3.97,-8.16,2.2,-0.09,0.46
1208004,1.19,3.4,-8.26,2.34,0.02,0.48
1208018,1.17,2.71,-8.36,2.28,0.13,0.51
1208032,1.27,2.08,-8.43,2.08,0.17,0.5
1208045,1.31,1.48,-8.61,1.71,0.13,0.41
1208059,1.55,1.05,-8.91,1.22,0.0,0.27
1208073,1.66,0.73,-9.22,0.65,-0.19,0.09
1208086,1.64,0.6,-9.27,-0.04,-0.39,-0.13
1208100,1.56,0.91,-9.17,-0.71,-0.53,-0.33
1208114,1.27,1.46,-9.16,-1.27,-0.55,-0.45
1208127,0.85,1.18,-8.94,-1.95,-0.37,-0.5
1208141,0.61,1.6,-8.64,-2.57,-0.1,-0.59
1208155,0.53,2.41,-8.35,-2.95,0.17,-0.66
1208168,0.78,3.83,-8.2,-2.91,0.36,-0.7
1208182,1.21,5.12,-8.18,-2.42,0.44,-0.63
1208196,1.57,6.01,-8.24,-1.66,0.42,-0.41
1208209,1.58,6.07,-8.22,-0.71,0.31,-0.15
1208223,1.47,5.67,-8.13,0.22,0.17,0.07
1208237,1.31,5.02,-8.07,0.87,0.06,0.22
1208250,1.21,4.64,-8.07,1.43,-0.01,0.33
1208264,1.15,4.22,-8.17,1.82,0.0,0.41
1208278,1.11,3.81,-8.27,2.07,0.09,0.47
1208291,1.13,3.2,-8.42,2.2,0.25,0.54
1208305,1.11,2.66,-8.37,2.22,0.43,0.58
1208319,1.19,2.18,-8.51,2.13,0.61,0.6
1208332,1.33,1.6,-8.69,1.89,0.71,0.55
1208346,1.66,1.0,-8.8,1.52,0.65,0.45
1208360,2.01,0.76,-9.05,1.07,0.48,0.33
1208373,2.16,0.69,-9.24,0.54,0.26,0.19
1208387,2.19,0.73,-9.26,0.02,0.03,0.06
1208401,2.1,0.92,-9.27,-0.43,-0.13,-0.05
1208414,1.89,0.57,-9.25,-1.06,-0.22,-0.18
1208428,1.66,-0.2,-9.1,-1.98,-0.19,-0.33
1208442,1.72,0.44,-8.81,-2.82,-0.15,-0.48
1208455,1.69,1.95,-8.63,-3.38,-0.15,-0.61
1208469,1.57,3.26,-8.52,-3.49,-0.1,-0.63
1208483,1.69,4.32,-8.33,-3.24,-0.07,-0.6
1208496,1.69,5.22,-8.17,-2.68,-0.07,-0.52
1208510,1.66,5.45,-8.25,-2.11,-0.1,-0.42
1208524,1.59,5.57,-8.11,-1.45,-0.11,-0.3
1208537,1.57,5.49,-7.99,-0.88,-0.11,-0.18
1208551,1.5,5.36,-7.9,-0.42,-0.09,-0.07
1208565,1.46,5.3,-7.91,0.02,-0.05,0.02
1208578,1.44,4.99,-7.85,0.39,0.0,0.11
1208592,1.49,5.05,-7.95,0.76,0.04,0.2
1208606,1.58,5.0,-7.92,1.16,0.07,0.34
1208619,1.55,4.81,-7.92,1.62,0.08,0.46
1208633,1.58,4.54,-7.92,2.04,0.03,0.54
1208647,1.53,4.02,-7.96,2.42,-0.04,0.6
1208661,1.47,3.33,-8.13,2.64,-0.09,0.62
1208674,1.58,2.54,-8.34,2.62,-0.14,0.62
1208688,1.61,1.67,-8.67,2.35,-0.2,0.58
1208702,1.66,0.94,-9.05,1.83,-0.27,0.49
1208715,1.57,0.24,-9.25,1.08,-0.3,0.35
1208729,1.44,-0.39,-9.26,0.04,-0.28,0.11
1208743,1.53,0.24,-9.2,-0.97,-0.26,-0.11
1208756,1.31,0.54,-9.14,-1.92,-0.16,-0.3
1208770,1.06,1.01,-8.89,-2.74,0.05,-0.49
1208784,1.17,2.03,-8.6,-3.3,0.24,-0.66
1208797,1.38,3.1,-8.29,-3.55,0.37,-0.72
1208811,1.44,4.24,-8.11,-3.48,0.38,-0.72
1208825,1.56,5.19,-7.98,-3.08,0.35,-0.67
1208839,1.72,6.1,-7.87,-2.39,0.28,-0.57
1208852,1.94,6.67,-7.88,-1.5,0.18,-0.35
1208866,1.82,6.57,-7.77,-0.69,0.06,-0.15
1208880,1.58,5.95,-7.58,0.06,-0.07,0.0
1208893,1.5,5.45,-7.49,0.57,-0.14,0.11
1208907,1.41,5.37,-7.56,1.04,-0.17,0.22
1208921,1.4,5.22,-7.72,1.48,-0.15,0.32
1208934,1.42,5.21,-7.92,1.95,-0.12,0.43
1208948,1.52,4.92,-8.08,2.45,-0.13,0.51
1208962,1.64,4.06,-8.18,2.79,-0.21,0.57
1208975,1.61,3.19,-8.37,2.87,-0.33,0.57
1208989,1.53,2.29,-8.6,2.68,-0.43,0.53
1209003,1.44,1.49,-8.78,2.25,-0.48,0.42
1209016,1.29,1.02,-8.96,1.68,-0.47,0.3
1209030,1.21,0.7,-9.04,0.96,-0.37,0.14
1209044,1.05,0.16,-9.01,0.05,-0.24,-0.03
1209058,0.96,-0.11,-8.99,-0.93,-0.1,-0.22
1209071,0.92,-0.41,-8.7,-2.21,0.1,-0.42
1209085,1.03,1.22,-8.59,-3.14,0.25,-0.58
1209099,1.18,2.97,-8.47,-3.48,0.34,-0.63
1209112,1.28,4.38,-8.25,-3.28,0.37,-0.61
1209126,1.4,5.11,-8.08,-2.76,0.36,-0.52
1209140,1.43,5.23,-7.94,-2.2,0.32,-0.43
1209153,1.45,5.43,-7.87,-1.59,0.23,-0.35
1209167,1.47,5.43,-7.85,-1.05,0.15,-0.23
1209181,1.41,5.35,-7.87,-0.59,0.1,-0.12
1209194,1.47,5.37,-7.94,-0.13,0.08,-0.0
1209208,1.43,5.15,-7.91,0.26,0.07,0.08
1209222,1.44,5.02,-7.94,0.59,0.05,0.15
1209235,1.49,5.03,-7.97,0.92,0.04,0.22
1209249,1.54,4.87,-7.99,1.28,0.0,0.3
1209263,1.55,4.88,-8.09,1.67,-0.04,0.38
1209276,1.55,4.69,-8.09,2.14,-0.09,0.49
1209290,1.41,4.09,-8.1,2.54,-0.11,0.57
1209304,1.32,3.25,-8.13,2.72,-0.12,0.59
1209317,1.29,2.34,-8.31,2.66,-0.09,0.58
1209331,1.33,1.58,-8.57,2.34,-0.05,0.53
1209345,1.33,0.98,-8.92,1.88,-0.01,0.44
1209358,1.38,0.57,-9.2,1.28,0.04,0.3
1209372,1.53,0.36,-9.31,0.61,0.06,0.15
1209386,1.54,0.28,-9.42,-0.06,0.03,0.02
1209399,1.63,0.74,-9.5,-0.66,0.01,-0.11
1209413,1.61,0.79,-9.44,-1.26,0.0,-0.21
1209427,1.58,0.93,-9.25,-1.84,0.0,-0.3
1209440,1.56,1.38,-9.09,-2.4,0.04,-0.4
1209454,1.46,1.97,-8.95,-2.89,0.11,-0.51
1209468,1.42,2.61,-8.71,-3.18,0.19,-0.58
1209481,1.43,3.55,-8.3,-3.3,0.25,-0.64
1209495,1.47,4.51,-8.18,-3.13,0.26,-0.67
1209509,1.71,5.49,-8.08,-2.67,0.24,-0.63
1209522,1.87,6.27,-8.03,-1.94,0.16,-0.47
1209536,1.8,6.43,-7.93,-1.09,0.05,-0.26
1209550,1.61,6.17,-7.86,-0.33,-0.04,-0.09
1209563,1.54,5.75,-7.81,0.38,-0.11,0.07
1209577,1.45,5.37,-7.84,0.95,-0.16,0.2
1209591,1.46,5.16,-7.87,1.38,-0.17,0.3
1209604,1.41,4.9,-7.97,1.81,-0.16,0.41
1209618,1.47,4.69,-8.02,2.24,-0.14,0.51
1209632,1.48,4.15,-7.97,2.55,-0.12,0.59
1209645,1.38,3.45,-8.04,2.75,-0.1,0.66
1209659,1.39,2.63,-8.17,2.72,-0.1,0.67
1209673,1.38,1.86,-8.37,2.47,-0.11,0.62
1209686,1.39,1.26,-8.61,1.99,-0.1,0.5
1209700,1.53,0.68,-8.8,1.33,-0.17,0.33
1209714,1.52,0.37,-8.97,0.59,-0.24,0.13
1209728,1.4,0.22,-8.95,-0.3,-0.29,-0.13
1209741,1.34,0.6,-9.01,-1.16,-0.29,-0.37
1209755,1.16,0.77,-8.92,-1.97,-0.19,-0.51
1209769,1.12,1.02,-8.62,-2.8,-0.01,-0.57
1209782,1.09,2.22,-8.2,-3.34,0.14,-0.6
1209796,1.08,3.36,-8.26,-3.49,0.24,-0.59
1209810,1.24,4.61,-8.14,-3.2,0.31,-0.54
1209823,1.36,5.66,-8.05,-2.57,0.31,-0.47
1209837,1.5,6.09,-8.03,-1.79,0.25,-0.37
1209851,1.65,6.18,-7.99,-0.91,0.16,-0.2
1209864,1.61,5.83,-7.93,-0.21,0.08,-0.03
1209878,1.42,5.34,-7.88,0.38,0.0,0.12
1209892,1.34,5.09,-7.98,0.87,-0.04,0.22
1209905,1.38,4.97,-8.11,1.25,-0.02,0.3
1209919,1.44,4.72,-8.29,1.64,0.04,0.38
1209933,1.52,4.34,-8.33,1.98,0.09,0.46
1209946,1.51,3.77,-8.34,2.19,0.11,0.51
1209960,1.47,3.07,-8.38,2.26,0.12,0.54
1209974,1.44,2.4,-8.43,2.12,0.14,0.56
1209987,1.49,1.86,-8.56,1.84,0.12,0.53
1210001,1.55,1.46,-8.73,1.43,0.08,0.46
1210015,1.64,1.25,-8.91,0.96,0.0,0.33
1210028,1.78,1.12,-8.99,0.49,-0.11,0.2
1210042,1.83,1.05,-8.96,-0.07,-0.24,0.04
1210056,1.83,1.06,-8.92,-0.67,-0.38,-0.13
1210069,1.56,0.9,-8.85,-1.37,-0.43,-0.3
1210083,1.16,1.08,-8.96,-2.16,-0.33,-0.48
1210097,0.97,1.51,-8.61,-2.96,-0.07,-0.63
1210110,1.04,2.54,-8.23,-3.43,0.11,-0.75
1210124,1.14,4.06,-7.9,-3.54,0.18,-0.85
1210138,1.2,5.13,-7.66,-3.2,0.21,-0.91
1210151,1.44,6.22,-7.7,-2.54,0.21,-0.85
1210165,1.84,6.93,-7.85,-1.59,0.14,-0.58
1210179,1.78,6.81,-7.83,-0.62,-0.0,-0.21
